n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle,R_comparator,R_abs_comparator,comparator,log_R_ratio,log_R_abs_ratio
4,1.5,zigzag,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.0,2.1705544,25.08388013,4.83265439,2.41632722,6.267920289999999,323.97126000000003,3.66688902,28.27774507,SBTA,-0.5243610053169128,-0.11984968806763717
4,1.5,zigzag,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.05,2.17746666,25.06115472,4.8492169899999995,2.4246084999999997,6.368489100000001,324.01622,3.67297167,28.22270999,SBTA,-0.5228389352759942,-0.11880794602455759
4,1.5,zigzag,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.1,2.20304118,25.02108704,4.907654539999999,2.4538273,6.59479855,324.13896,3.70014545,28.08460144,SBTA,-0.518533369351056,-0.1155024837409258
4,1.5,zigzag,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.2,2.3142881500000003,24.87409831,5.1590248899999995,2.5795124,7.2810407,324.69798,3.83362823,27.400592529999997,SBTA,-0.5047095276557777,-0.09673760479925517
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.0,0.0,2.5458648,27.4601474,5.87861122,2.93930558,4.98522397,191.0616,3.13904691,30.860766669999997,SBTA,-0.2094488261792278,-0.1167499219799959
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.0,0.05,2.53992445,27.58336184,5.87411161,2.93705576,5.08321495,189.26812,3.1413944,30.86576044,SBTA,-0.21253244128693258,-0.11243473409493135
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.0,0.1,2.56687154,27.92346415,5.942726410000001,2.97136318,5.31442322,188.27834,3.15578017,30.89480051,SBTA,-0.20654788814628225,-0.10112055712220057
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.0,0.2,2.7038684699999997,28.02719667,6.26496311,3.13248155,6.11300667,189.41892,3.22620962,31.08390616,SBTA,-0.1766244416471794,-0.10351485002386873
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.05,0.0,2.54484685,27.40302677,5.88650235,2.94325119,5.160486489999999,210.01996,3.1487244199999997,30.82264936,SBTA,-0.21292695341851015,-0.11759631520802709
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.05,0.05,2.53868423,27.517486629999997,5.88084725,2.9404236900000003,5.26521525,208.60114,3.15136775,30.82796977,SBTA,-0.21619063781959513,-0.11360070727055079
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.05,0.1,2.56699906,27.84457081,5.94862629,2.97431311,5.482349500000001,207.6967,3.16619296,30.86272242,SBTA,-0.20979237146677518,-0.10291105806609617
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.05,0.2,2.70708696,27.87289659,6.27147652,3.1357383600000004,6.27297341,210.03404,3.23657016,31.04988358,SBTA,-0.17864104226792613,-0.10794029065763894
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.1,0.0,2.5518211600000003,27.27415987,5.92177221,2.96088614,5.462176469999999,235.90124,3.1758123499999997,30.71801929,SBTA,-0.218756173229193,-0.11890970091889015
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.1,0.05,2.54610832,27.3854864,5.91442477,2.9572123900000005,5.5725054,234.779,3.17800353,30.718390869999997,SBTA,-0.2216871344763053,-0.11484834674746591
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.1,0.1,2.5771798,27.67769733,5.98158059,2.99079025,5.787857880000001,234.084,3.19306957,30.75927092,SBTA,-0.2142870014942094,-0.10556450380188818
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.1,0.2,2.7285855,27.52408044,6.31358927,3.15679462,6.59362113,237.46732,3.26559661,30.92947428,SBTA,-0.17965913192679683,-0.11664831558603125
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.2,0.0,2.63975361,26.92591009,6.13814127,3.06907063,6.26578944,281.10718,3.27368123,30.30804763,SBTA,-0.21522952687082092,-0.118324252200442
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.2,0.05,2.63437776,27.02246147,6.127296179999999,3.06364817,6.36150085,280.4542,3.27734299,30.312677039999997,SBTA,-0.2183860201981365,-0.1148975827171169
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.2,0.1,2.67147365,27.205680729999997,6.19562188,3.09781091,6.62634269,279.8478,3.29376887,30.3237799,SBTA,-0.20940221332897418,-0.10850641802704733
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.2,0.2,2.8651962300000005,26.49939969,6.60206499,3.30103248,7.69050766,285.30408,3.3712658,30.46206071,SBTA,-0.16265144218191396,-0.13935991863813865
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.4,0.0,3.08048451,25.70203004,7.08951703,3.5447585800000003,8.41931344,330.87354,3.66688902,28.27774507,SBTA,-0.17425673105443604,-0.09550512332866526
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.4,0.05,3.0726606299999997,25.64065204,7.072492069999999,3.5362460199999997,8.51415167,331.16382,3.67297167,28.22270999,SBTA,-0.17845721277280785,-0.0959479103368615
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.4,0.1,3.12972866,25.10797782,7.1870809399999995,3.5935405300000003,8.95387221,333.40364,3.70014545,28.08460144,SBTA,-0.1674258189899282,-0.11203579760731718
4,1.5,zigzag,PTA,PTA-HT1,latent,HT1,Global,0.4,0.2,3.79485107,24.37337282,8.65298884,4.32649443,12.92199011,347.82284,3.83362823,27.400592529999997,SBTA,-0.010166506971612784,-0.11707337978962633
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.0,1.49110581,26.58979995,3.18147112,1.5907356,3.3801244,195.60512,3.13904691,30.860766669999997,SBTA,-0.7444012229384961,-0.14895800839158493
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.05,1.49340327,26.5880087,3.1939999599999997,1.59700002,3.4999577399999997,195.57612,3.1413944,30.86576044,SBTA,-0.7436091885290669,-0.1491871797632132
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.1,1.50694987,26.60423346,3.24385027,1.62192509,3.66529025,195.599,3.15578017,30.89480051,SBTA,-0.7391480916048815,-0.14951754570441805
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.2,1.57221776,26.66111333,3.45228679,1.72614337,4.06928362,195.49142,3.22620962,31.08390616,SBTA,-0.7188207473068652,-0.15348412423225083
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.0,1.49126888,26.56126347,3.1910437000000003,1.59552185,3.51292508,209.7368,3.1487244199999997,30.82264936,SBTA,-0.7473700699234667,-0.14879589467609644
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.05,1.4943204499999998,26.56117864,3.20438564,1.60219281,3.62868049,209.78295999999995,3.15136775,30.82796977,SBTA,-0.7461650099372669,-0.14897168718356674
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.1,1.50821901,26.57312132,3.2540274499999997,1.62701376,3.792609090000001,209.8334,3.16619296,30.86272242,SBTA,-0.7416004160334068,-0.1496488332295325
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.2,1.57410871,26.63039467,3.46182743,1.7309136900000002,4.21102952,210.0722,3.23657016,31.04988358,SBTA,-0.720824962822809,-0.15354183871685542
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.0,1.50087603,26.49096569,3.23228189,1.61614094,3.73908406,229.98412,3.1758123499999997,30.71801929,SBTA,-0.7495145002513727,-0.14804567245565817
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.05,1.50418215,26.48957462,3.24519203,1.62259597,3.82591994,229.91242,3.17800353,30.718390869999997,SBTA,-0.748003850308673,-0.14811028135380938
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.1,1.51921726,26.498978,3.29512571,1.64756282,4.0031985,230.01152,3.19306957,30.75927092,SBTA,-0.7427874600880012,-0.14908527593512622
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.2,1.58860557,26.55044957,3.5047278399999997,1.75236389,4.43690773,230.53374,3.26559661,30.92947428,SBTA,-0.7205858435361828,-0.15266290896104986
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.0,1.57509713,26.27104884,3.4351456,1.71757283,4.25207647,267.75242,3.27368123,30.30804763,SBTA,-0.7315981699107584,-0.1429457473095306
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.05,1.57976443,26.26781177,3.44934228,1.72467117,4.31103634,267.7873,3.27734299,30.312677039999997,SBTA,-0.729757289106092,-0.14322170662544695
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.1,1.5985181700000002,26.27325263,3.5016765600000004,1.75083832,4.49283546,267.91028,3.29376887,30.3237799,SBTA,-0.7229554059637514,-0.14338080847872778
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.2,1.68206185,26.29840917,3.72232764,1.86116383,4.99473077,268.5339,3.3712658,30.46206071,SBTA,-0.6952679495746832,-0.1469735486446237
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.0,1.94760419,25.60641662,4.28015864,2.14007935,5.53466287,317.98294,3.66688902,28.27774507,SBTA,-0.6327436274199238,-0.09923213269657194
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.05,1.95541959,25.59074944,4.29841976,2.14920986,5.62716821,317.93542,3.67297167,28.22270999,SBTA,-0.6303962593168685,-0.09789603646032852
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.1,1.98163045,25.57031889,4.36082562,2.18041278,5.81870139,317.97328,3.70014545,28.08460144,SBTA,-0.624452164242779,-0.09378917419772309
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.2,2.09725317,25.48298305,4.6309888599999995,2.31549441,6.46467107,318.34382,3.83362823,27.400592529999997,SBTA,-0.6031831990611014,-0.07255374031554492
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.0,2.39628905,27.1940601,5.547550230000001,2.7737750599999997,4.96990541,193.3848,3.13904691,30.860766669999997,SBTA,-0.2699979104566831,-0.1264871193357487
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.05,2.39900166,27.30524328,5.5737644,2.78688223,5.07288724,190.63396,3.1413944,30.86576044,SBTA,-0.2696141019682257,-0.12256874786986056
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.1,2.43753487,27.67642336,5.67411221,2.83705609,5.30200909,189.5067,3.15578017,30.89480051,SBTA,-0.2582485165029565,-0.11000699293240916
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.2,2.5873804899999997,27.730965970000003,6.01596012,3.00798003,6.19020701,191.19504,3.22620962,31.08390616,SBTA,-0.22066198580811947,-0.11414050456906881
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.0,2.3948228,27.13497187,5.55400516,2.77700257,5.15218169,210.9585,3.1487244199999997,30.82264936,SBTA,-0.2736881841412435,-0.1274264177131985
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.05,2.39733735,27.24161126,5.57907349,2.78953678,5.257970759999999,208.78295999999995,3.15136775,30.82796977,SBTA,-0.27347788097389675,-0.123676757267277
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.1,2.43766558,27.58927561,5.67962657,2.83981323,5.48239821,207.96778,3.16619296,30.86272242,SBTA,-0.26148905533038186,-0.11212192909255585
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.2,2.5898920700000003,27.565225369999997,6.02076187,3.0103809,6.35032374,210.76966,3.23657016,31.04988358,SBTA,-0.22289797347828602,-0.11904003098008198
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.0,2.40079231,27.01428652,5.58610466,2.79305235,5.45782743,235.81957999999997,3.1758123499999997,30.71801929,SBTA,-0.27976464584630356,-0.1284835735292232
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.05,2.40317839,27.11483763,5.60799867,2.80399936,5.56188181,234.01374,3.17800353,30.718390869999997,SBTA,-0.2794609885052411,-0.12478043429702863
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.1,2.44702479,27.42355343,5.70903769,2.85451885,5.77801169,233.36742,3.19306957,30.75927092,SBTA,-0.2661097866005683,-0.11478918377499521
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.2,2.60904495,27.19858541,6.058961030000001,3.0294804799999997,6.64795564,237.41164,3.26559661,30.92947428,SBTA,-0.22445824014935198,-0.12854462449807513
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.0,2.48683164,26.68172246,5.7959040900000005,2.89795207,6.26032684,279.68954,3.27368123,30.30804763,SBTA,-0.2749056436176297,-0.12743449666662807
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.05,2.48871711,26.76199902,5.81221858,2.90610925,6.36998926,278.54226,3.27734299,30.312677039999997,SBTA,-0.275265669253173,-0.12458307491178199
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.1,2.53760715,26.958307100000003,5.913294939999999,2.95664744,6.60391744,277.97732,3.29376887,30.3237799,SBTA,-0.26081089224600956,-0.11764072884460845
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.2,2.74605544,26.179151419999997,6.35018994,3.17509502,7.74930702,284.53652,3.3712658,30.46206071,SBTA,-0.2051227856414059,-0.15151865150233834
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.0,2.93027878,25.54464262,6.755121249999999,3.37756059,8.40094689,329.02806,3.66688902,28.27774507,SBTA,-0.22424605884931254,-0.10164748952202284
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.05,2.9310348499999996,25.44933998,6.763407959999999,3.3817039899999997,8.49088789,329.2815,3.67297167,28.22270999,SBTA,-0.22564550196872166,-0.10343716397117415
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.1,2.99549744,24.96446895,6.89873654,3.44936822,8.92221835,331.35268,3.70014545,28.08460144,SBTA,-0.21126182176211883,-0.11776786273259784
4,1.5,zigzag,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.2,3.70835082,24.24467124,8.473254990000001,4.2366275,13.09832145,346.55096,3.83362823,27.400592529999997,SBTA,-0.03322441842869052,-0.12236778778656579
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.0,2.46947926,27.07638133,5.168293240000001,2.5841466100000003,4.09212894,187.80756,3.5066186700000004,29.42220926,SBTA,-0.35064492878337716,-0.08308799593008429
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.05,2.47272722,27.07534186,5.18139458,2.59069725,4.18967841,187.768,3.50845943,29.42737318,SBTA,-0.3498553531171396,-0.08330188250536714
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.1,2.48774047,27.09472874,5.23297561,2.6164878199999997,4.38844571,187.86708,3.5240020400000005,29.46331284,SBTA,-0.3482224302263732,-0.08380665932397195
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.2,2.55542359,27.15727021,5.45197888,2.7259894300000003,4.86929956,187.45956,3.59738734,29.64034047,SBTA,-0.34198984453326886,-0.08749149729672213
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.0,2.47622922,26.9958041,5.1841672700000005,2.5920836300000003,4.19314456,196.35492,3.5094554799999997,29.38673814,SBTA,-0.3487239642660717,-0.08486203867810221
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.05,2.47906921,26.99084592,5.19705473,2.59852733,4.29194197,196.29096,3.5121483,29.38428337,SBTA,-0.34834473035396146,-0.08496218363722914
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.1,2.49429226,27.00558417,5.24902611,2.62451309,4.49129797,196.38732,3.52753016,29.42590623,SBTA,-0.34659292903606814,-0.08583178490210795
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.2,2.56296023,27.05344565,5.468678499999999,2.73433923,4.98595286,196.29628,3.60038528,29.59813071,SBTA,-0.3398779316685706,-0.0898968296900851
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.0,2.49192144,26.82684652,5.22335583,2.6116779,4.3478634199999995,208.938,3.51684261,29.27956942,SBTA,-0.34450952573339133,-0.08748686144868979
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.05,2.49504018,26.82446841,5.236714940000001,2.61835751,4.45187009,209.04148,3.51901867,29.27925285,SBTA,-0.3438773305276592,-0.0875646999908889
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.1,2.5106754899999997,26.83118913,5.28940043,2.6447002,4.659818179999999,209.14146,3.5352129100000003,29.3104383,SBTA,-0.3422216902125921,-0.08837872418680671
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.2,2.58104356,26.85293517,5.512088639999999,2.7560443300000004,5.17076274,209.40858,3.60903112,29.46725124,SBTA,-0.33524555073725437,-0.09290438694164004
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.0,2.55371441,26.34720191,5.37982452,2.68991223,4.77744338,236.61678,3.5594277599999997,28.886977539999997,SBTA,-0.33205085968609754,-0.09202880943851192
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.05,2.55764532,26.3394208,5.39440099,2.69720053,4.88345714,236.62112,3.56239908,28.87606026,SBTA,-0.33134717842870326,-0.09194618042528652
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.1,2.5753290900000003,26.329886230000003,5.4495176700000005,2.72475887,5.1031562,236.8033,3.5789379,28.88893908,SBTA,-0.32908875252645664,-0.09275413849023113
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.2,2.65359787,26.258685529999997,5.684887700000001,2.8424438600000004,5.66923362,237.56602,3.659707660000001,28.9205652,SBTA,-0.3214668639389761,-0.09655612902492261
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.0,2.83135188,24.38165724,6.05502878,3.02751437,6.14445228,290.41854,3.86265377,26.23883276,SBTA,-0.31060015872690816,-0.0734093827222057
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.05,2.83917527,24.31018463,6.075912590000001,3.0379563000000003,6.2645853,290.66808000000003,3.87032411,26.138219789999997,SBTA,-0.3098246407767548,-0.07250321985340666
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.1,2.8652263199999997,24.1702541,6.146597829999999,3.07329896,6.50828221,291.19364,3.9002926,25.91090258,SBTA,-0.30840423415116525,-0.06954112147323675
4,1.5,zigzag,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.2,2.98300182,23.57515922,6.45450413,3.22725206,7.26875842,293.65098,4.05103744,24.9154558,SBTA,-0.30604289068381246,-0.05529474350501621
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.0,0.0,3.10943765,28.08398123,6.791521790000001,3.3957608699999997,5.170235239999999,182.59554,3.5066186700000004,29.42220926,SBTA,-0.12021034137986947,-0.04655045536493182
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.0,0.05,3.10373058,28.1152829,6.79722212,3.39861112,5.271899909999999,182.67308,3.50845943,29.42737318,SBTA,-0.12257223142376766,-0.04561199778294021
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.0,0.1,3.10957062,28.13892038,6.8382463399999995,3.41912316,5.491827580000001,182.07908,3.5240020400000005,29.46331284,SBTA,-0.1251126346106863,-0.04599217192746906
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.0,0.2,3.2098817200000003,27.916010219999997,7.11666164,3.55833083,6.16595874,182.8744,3.59738734,29.64034047,SBTA,-0.11397375398620452,-0.059935919950885264
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.05,0.0,3.1129628300000003,28.02364133,6.79904316,3.39952158,5.304382530000001,194.46788,3.5094554799999997,29.38673814,SBTA,-0.11988594040250819,-0.04749500176160534
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.05,0.05,3.10747072,28.04717994,6.805216789999999,3.40260837,5.40959255,194.44156,3.5121483,29.38428337,SBTA,-0.1224187795397379,-0.04657186213836663
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.05,0.1,3.11395277,28.05741571,6.84655755,3.4232788,5.62290141,193.95302,3.52753016,29.42590623,SBTA,-0.12470504836385574,-0.04762247891707772
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.05,0.2,3.21545162,27.76959544,7.12556404,3.56278206,6.30598656,195.40046,3.60038528,29.59813071,SBTA,-0.11307304134978612,-0.06376947467319015
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.1,0.0,3.1228691900000003,27.88914334,6.82229053,3.4111453,5.53028506,211.41378,3.51684261,29.27956942,SBTA,-0.11881140986541007,-0.048652497884926225
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.1,0.05,3.11853934,27.90398843,6.829392779999999,3.41469628,5.63693706,211.47358,3.51901867,29.27925285,SBTA,-0.12081743186613368,-0.04810953825891452
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.1,0.1,3.1260288000000003,27.88219726,6.871343980000001,3.43567208,5.84091689,211.00834,3.5352129100000003,29.3104383,SBTA,-0.12301008166336547,-0.04995531443046363
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.1,0.2,3.23124374,27.44775755,7.157106690000001,3.57855344,6.542087309999999,213.24022,3.60903112,29.46725124,SBTA,-0.11057222656872974,-0.07099504678927156
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.2,0.0,3.18386222,27.47190121,6.967691230000001,3.48384559,6.14001716,245.36094,3.5594277599999997,28.886977539999997,SBTA,-0.11150479593780938,-0.05022718128996817
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.2,0.05,3.18064368,27.42811604,6.97387972,3.48693989,6.2300299500000005,245.41268,3.56239908,28.87606026,SBTA,-0.11335062536920501,-0.051444267002563555
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.2,0.1,3.19350419,27.30413254,7.02261252,3.5113061699999997,6.43633195,245.26856,3.5789379,28.88893908,SBTA,-0.11394727435920392,-0.05642072523597839
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.2,0.2,3.31978222,26.45568512,7.349019050000001,3.67450953,7.24499377,249.37124,3.659707660000001,28.9205652,SBTA,-0.09748408551489407,-0.08908186708539916
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.4,0.0,3.51462385,24.919329240000003,7.742297929999999,3.87114897,7.9166192,302.79002,3.86265377,26.23883276,SBTA,-0.09442194570058936,-0.05159670283068186
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.4,0.05,3.51928809,24.64089038,7.75998117,3.87999057,8.01101312,303.6657,3.87032411,26.138219789999997,SBTA,-0.09507953089271415,-0.05899132940515222
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.4,0.1,3.55317832,24.130978610000003,7.84787926,3.92393968,8.29569077,304.9391,3.9002926,25.91090258,SBTA,-0.09320907160982124,-0.07116739461173022
4,1.5,zigzag,PTA,PTA-HT2,latent,HT2,Global,0.4,0.2,3.87697093,22.852018939999997,8.59834459,4.2991723,10.20662691,316.34252,4.05103744,24.9154558,SBTA,-0.043918845745107155,-0.08644885609295688
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.0,2.31340709,27.08393066,4.8042345399999995,2.40211725,3.53366475,186.61900000000003,3.5066186700000004,29.42220926,SBTA,-0.4159308626577804,-0.08280921873063661
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.05,2.31593559,27.08499267,4.8168306,2.40841533,3.607124329999999,186.628,3.50845943,29.42737318,SBTA,-0.41536328385400084,-0.08294550324050888
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.1,2.33036176,27.10707577,4.867884409999999,2.43394212,3.78033771,186.5898,3.5240020400000005,29.46331284,SBTA,-0.41357376963307513,-0.08335106452135631
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.2,2.39697271,27.16427008,5.08584556,2.54292284,4.219108289999999,186.40178,3.59738734,29.64034047,SBTA,-0.40600127277445097,-0.0872337774308503
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.0,2.319652,27.07147184,4.81740477,2.4087024400000003,3.62390657,194.00538,3.5094554799999997,29.38673814,SBTA,-0.4140437171130384,-0.08206301512508479
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.05,2.32242091,27.07133318,4.83033393,2.41516701,3.70678097,194.08252,3.5121483,29.38428337,SBTA,-0.41361776422813207,-0.08198460038747542
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.1,2.33707061,27.08921229,4.881716190000001,2.44085805,3.88201318,194.02106,3.52753016,29.42590623,SBTA,-0.41169968562304865,-0.08273987247814595
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.2,2.40449409,27.14478753,5.10105775,2.55052888,4.3290142,194.03826,3.60038528,29.59813071,SBTA,-0.40370133811671083,-0.0865261675440587
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.0,2.34011961,27.00456791,4.86232866,2.43116435,3.77087116,205.49674,3.51684261,29.27956942,SBTA,-0.40736155783418526,-0.0808839498373443
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.05,2.3433658,26.99989396,4.87606346,2.43803167,3.85990961,205.49058,3.51901867,29.27925285,SBTA,-0.406593891843862,-0.08104623276029373
4,1.5,zigzag,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.1,2.35834746,27.017780870000003,4.92831605,2.46415795,4.03666304,205.56813999999997,3.5352129100000003,29.3104383,SBTA,-0.4048123817227759,-0.08144850855594073
