n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle
4,2.5,sharp,PTA,PTA-HM-AgentPID,latent,HM,Agent,0.2,0.05,0.37773297,28.305985030000002,0.8553168200000001,0.42765842,1.3943062599999998,23.72468
4,2.5,sharp,PTA,PTA-HM-AgentPID,latent,HM,Agent,0.2,0.1,0.41015004,33.03725405,0.93036783,0.46518385,1.5221145999999999,25.858800000000002
4,2.5,sharp,PTA,PTA-HM-AgentPID,latent,HM,Agent,0.2,0.2,0.538699,47.35249025,1.2253264799999999,0.61266325,1.95840187,32.61258
4,2.5,sharp,PTA,PTA-HM-AgentPID,latent,HM,Agent,0.4,0.0,0.54811926,56.01504491,1.23166972,0.61583487,2.46403521,51.43298
4,2.5,sharp,PTA,PTA-HM-AgentPID,latent,HM,Agent,0.4,0.05,0.5567047199999999,57.637529269999995,1.25125208,0.6256259700000001,2.50362172,52.37292
4,2.5,sharp,PTA,PTA-HM-AgentPID,latent,HM,Agent,0.4,0.1,0.58352623,61.217130479999994,1.31314064,0.65657035,2.68130513,54.295199999999994
4,2.5,sharp,PTA,PTA-HM-AgentPID,latent,HM,Agent,0.4,0.2,0.69490474,72.88298639,1.56860703,0.7843035,3.26565554,61.347319999999996
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.0,0.0,0.79616335,1.7933397300000002,1.84514008,0.92257009,2.8389658100000004,10.735240000000001
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.0,0.05,0.8378984300000001,1.9987436299999999,1.93660136,0.96830062,3.09048071,10.9726
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.0,0.1,0.87158393,2.24953464,2.00461732,1.00230863,3.26092891,10.726780000000002
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.0,0.2,0.98247157,2.9316903300000003,2.24333134,1.12166562,3.57610154,10.74946
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.05,0.0,0.8092345400000001,1.8915722199999998,1.8830122,0.9415061299999999,3.11829927,11.85008
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.05,0.05,0.8390831400000001,2.04440408,1.94312739,0.97156374,3.29286317,11.947940000000001
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.05,0.1,0.87603301,2.24697239,2.02194738,1.01097367,3.46080894,11.74474
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.05,0.2,0.9779643,3.16350904,2.24119462,1.1205973299999998,3.76456475,11.9576
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.0,0.86176229,2.3128214099999997,1.9751838499999999,0.98759192,3.48065112,13.250720000000001
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.05,0.88540429,2.48200432,2.02215889,1.01107942,3.57837265,13.2971
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.1,0.91743964,2.68401803,2.0951147199999998,1.0475573299999998,3.72004144,13.16374
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.2,0.9952827399999999,4.11921663,2.27347948,1.13673973,3.9738325800000003,14.39022
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.0,1.0697567,4.00669869,2.3627597700000003,1.18137984,4.0549203899999995,16.06952
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.05,1.08188854,4.11414655,2.3932190600000003,1.19660954,4.13354013,16.11522
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.1,1.09629301,4.3669913,2.43147696,1.21573851,4.288695860000001,16.28056
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.2,1.1056286,8.240625979999999,2.49440397,1.24720195,4.71291308,21.882620000000003
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.0,1.41443271,9.39117944,3.06975987,1.53487989,5.09218046,23.81982
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.05,1.39725449,9.93477242,3.03693496,1.51846748,5.18127202,24.71812
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.1,1.37340157,11.68687501,2.9967934300000003,1.49839677,5.343269760000001,27.637739999999997
4,2.5,sharp,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.2,1.37308858,25.246392769999996,3.0377663200000002,1.51888318,6.03138287,46.48154
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.0,0.0,0.71180115,0.9216871999999999,1.8371114,0.91855566,2.6078733699999996,8.60594
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.0,0.05,0.7648546199999999,1.22762993,1.92386318,0.96193161,2.9650212299999996,9.057780000000001
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.0,0.1,0.89234217,3.2147778799999998,2.19696909,1.09848455,3.18859263,10.14732
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.0,0.2,1.3525503,19.277413590000002,3.15082176,1.57541087,3.90780402,23.537399999999998
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.05,0.0,0.75180713,1.27586604,1.8551798400000001,0.9275899,2.97477487,9.966380000000001
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.05,0.05,0.7783423,1.4923457500000001,1.92410576,0.96205287,3.21045692,10.27574
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.05,0.1,0.90034264,3.6270804400000003,2.1990470099999997,1.09952352,3.41592745,11.96762
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.05,0.2,1.35517103,19.52355681,3.15302435,1.5765121400000002,4.11012008,25.31834
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.1,0.0,0.8313115000000001,1.9873638399999998,1.94506856,0.9725342600000001,3.3240948300000004,11.66056
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.1,0.05,0.84184182,2.20678478,1.9928435899999999,0.99642177,3.5669627200000003,12.13738
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.1,0.1,0.93659813,4.71634663,2.23841335,1.1192066699999998,3.7830568899999997,14.69766
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.1,0.2,1.3578257999999999,21.11896362,3.1568224600000003,1.5784112200000002,4.44212757,29.70398
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.2,0.0,1.0455948499999999,4.03552333,2.31382484,1.15691244,3.8882918699999998,14.951600000000001
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.2,0.05,1.0273901,4.58907958,2.30058568,1.15029274,4.1835401999999995,16.29394
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.2,0.1,1.0837846500000001,8.4473818,2.47810819,1.23905411,4.469065029999999,21.3994
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.2,0.2,1.42527183,27.28845222,3.24983145,1.6249157600000002,5.26373307,42.15348
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.4,0.0,1.3794476800000002,11.77803121,2.9938057199999997,1.4969028,5.0359716500000005,26.97464
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.4,0.05,1.35288519,14.73056182,2.96503782,1.48251893,5.36272951,32.187
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.4,0.1,1.39110116,23.96441996,3.0986951800000004,1.54934762,5.91072684,46.34738
4,2.5,sharp,PTA,PTA-HT1,latent,HT1,Global,0.4,0.2,1.6383792,53.15617536,3.68293935,1.84146966,6.861916300000001,80.445
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.0,0.7927245399999999,3.41966519,1.6929127499999999,0.8464564,2.6590849100000002,12.49412
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.05,0.81356489,3.42543097,1.73619324,0.86809662,2.69004572,12.3927
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.1,0.8342457799999999,3.45831551,1.78696427,0.89348215,2.75242704,12.04856
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.2,0.90270096,3.6223857199999996,1.9641308899999999,0.9820654000000001,3.12769729,12.10834
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.0,0.8044067699999999,3.41700289,1.7234628900000002,0.86173141,2.7110251599999997,12.97032
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.05,0.8196575799999999,3.4380366400000004,1.75789975,0.87894985,2.78211226,12.910499999999999
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.1,0.84288837,3.4726569499999997,1.81249787,0.90624894,2.90859223,12.729659999999999
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.2,0.9059988,3.66412127,1.9752310800000001,0.9876155099999999,3.2610714,12.65702
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.0,0.84016782,3.45725652,1.8161834300000002,0.9080917,2.80354802,13.88876
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.05,0.85267496,3.5038658500000004,1.8451319000000002,0.92256599,2.90051627,13.83614
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.1,0.87360829,3.55498432,1.8957876200000001,0.9478938100000001,3.0933747,13.730699999999999
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.2,0.93079554,3.80191026,2.03432559,1.01716279,3.4361246,13.591859999999999
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.0,0.96752784,4.09505989,2.1101168,1.05505842,3.3679576300000003,15.849580000000001
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.05,0.9753734300000001,4.143115030000001,2.12811714,1.06405858,3.43762052,15.82488
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.1,0.99236873,4.284089,2.16904042,1.0845202600000001,3.58448238,15.80882
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.2,1.02338061,4.87758483,2.25083438,1.12541717,4.01108028,16.15034
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.0,1.22654528,7.6431893,2.67222948,1.33611479,4.42984957,21.411019999999997
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.05,1.2291548,7.86120606,2.6775750499999997,1.3387875399999998,4.47548587,21.644899999999996
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.1,1.22556048,8.44828311,2.6754497600000002,1.3377248599999998,4.60216608,22.36656
4,2.5,sharp,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.2,1.2221152499999999,12.31734042,2.69086233,1.34543119,5.15243189,27.34002
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.0,0.77201427,2.39893375,1.72768028,0.86384017,2.7717794199999997,9.9133
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.05,0.7885698499999999,2.50949844,1.8172017500000002,0.90860086,3.0497525999999997,10.30148
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.1,0.89749267,4.74289394,2.10667882,1.05333939,3.22237399,11.617560000000001
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.2,1.32333587,23.624991060000003,3.0531894,1.5265947199999998,4.00170276,28.65174
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.0,0.78130945,2.44381483,1.75439504,0.87719762,2.92817208,10.76294
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.05,0.79477282,2.5777351499999996,1.8332917,0.9166459,3.21256198,11.145119999999999
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.1,0.90287272,5.04995075,2.12097358,1.0604867900000001,3.43020351,13.174180000000002
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.2,1.3283255600000001,23.50730915,3.05938789,1.52969394,4.17977402,29.53238
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.0,0.8270019999999999,2.78682432,1.84789765,0.9239488699999999,3.2989984900000002,12.03574
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.05,0.8377429700000001,3.0139253200000002,1.9055948900000002,0.9527974100000001,3.58174982,12.634559999999999
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.1,0.9330861500000001,6.11551885,2.17211751,1.08605877,3.80561064,15.828299999999999
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.2,1.34301632,24.752342319999997,3.08355098,1.54177545,4.5021625499999995,32.67958
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.0,1.02742397,4.525491880000001,2.2568710899999997,1.1284355499999998,3.95771657,14.9759
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.05,1.01326673,5.15531294,2.24434553,1.12217275,4.25390159,16.52848
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.1,1.08001856,10.04006392,2.43932707,1.21966353,4.55567917,22.994899999999998
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.2,1.42585296,31.267946379999998,3.22297682,1.61148843,5.35900865,44.8473
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.0,1.39915383,11.25085973,3.04717437,1.52358715,4.97499188,25.152779999999996
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.05,1.3605449100000002,14.764960069999999,2.98196705,1.49098358,5.41838166,31.766219999999997
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.1,1.4041404800000001,26.15440058,3.11690679,1.55845345,5.94673293,48.77824
4,2.5,sharp,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.2,1.64690303,56.98940254,3.68517148,1.8425857700000001,6.80592347,82.0016
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.0,0.5476553599999999,1.17667236,1.34065108,0.6703256000000001,2.18289453,7.68576
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.05,0.54307819,1.47463777,1.34516672,0.67258338,2.2931750500000003,7.72086
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.1,0.56835627,2.5701041900000003,1.39196814,0.69598409,2.39905131,7.92348
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.2,0.70600791,7.2616885700000005,1.6403502399999998,0.82017509,2.6263235700000003,8.89016
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.0,0.54740736,1.43082105,1.34464164,0.6723207999999999,2.31679385,8.39396
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.05,0.54685576,1.9225407,1.35047304,0.6752365899999999,2.4134284,8.51656
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.1,0.57221292,3.17500878,1.39891972,0.6994598500000001,2.5250370699999998,8.88678
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.2,0.71227729,8.01924125,1.65059652,0.82529832,2.7780588699999997,10.266779999999999
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.0,0.56743023,2.48927875,1.3633204399999999,0.68166015,2.50102047,9.92016
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.05,0.570778,3.078804,1.3720427499999999,0.68602141,2.5807836600000003,10.09294
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.1,0.59150654,4.50326129,1.4218061,0.71090304,2.70369137,10.56472
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.2,0.71292806,9.809217949999999,1.66214641,0.83107327,2.9965241500000004,12.483920000000001
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.0,0.62863416,6.6329084599999995,1.45753181,0.72876593,2.9022349100000002,15.13328
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.05,0.63334237,7.31889404,1.4683736200000002,0.7341868100000001,2.9940498100000004,15.42244
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.1,0.65598084,9.02658622,1.5224643800000002,0.76123216,3.1578983099999998,16.12048
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.2,0.75330868,15.65307517,1.74482078,0.87241039,3.51822172,19.81566
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.0,0.80001583,21.3388171,1.8199668,0.9099834,3.990449,35.047959999999996
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.05,0.8036453,22.31289006,1.8286816,0.9143408399999999,4.081059450000001,35.64574
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.1,0.82185315,24.692891279999998,1.8720772099999998,0.93603864,4.28052843,37.1605
4,2.5,sharp,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.2,0.9099741299999999,35.74320772,2.07232854,1.0361642500000001,4.8687843,46.665600000000005
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.0,0.0,0.59766359,0.80311712,1.55565724,0.77782858,2.21403703,7.03336
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.0,0.05,0.63533811,1.13833918,1.6205307400000002,0.81026533,2.32796724,7.18408
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.0,0.1,0.7409433900000001,4.678263390000001,1.84586671,0.9229333,2.5030931,8.8226
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.0,0.2,1.02565511,21.928571889999997,2.41251158,1.20625581,2.96177558,17.9604
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.05,0.0,0.6246349,1.36006275,1.56267859,0.78133933,2.32640267,7.85136
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.05,0.05,0.63971663,1.81334018,1.61029424,0.80514709,2.46878251,8.12218
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.05,0.1,0.73945552,5.5078945,1.8368947800000002,0.9184474,2.66319606,10.452
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.05,0.2,1.02643985,22.689894749999997,2.40547827,1.20273912,3.1164993500000002,19.82604
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.1,0.0,0.6685991699999999,2.8800449300000004,1.59989374,0.79994685,2.52451146,9.50776
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.1,0.05,0.68059056,3.4516165599999997,1.6425122300000001,0.82125614,2.69054691,9.989740000000001
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.1,0.1,0.75439003,7.58031023,1.84333511,0.92166748,2.9008652699999997,13.04498
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.1,0.2,1.02233628,25.05607066,2.4036147,1.20180742,3.3748701999999997,23.66076
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.2,0.0,0.76373984,7.99930804,1.7369674499999999,0.86848369,3.02814123,15.21954
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.2,0.05,0.77343336,9.00511046,1.7774663899999998,0.88873318,3.20993573,16.37048
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.2,0.1,0.83355813,14.557378550000001,1.9565675200000001,0.97828377,3.4626997399999997,21.37024
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.2,0.2,1.04936161,33.08303504,2.45120257,1.22560126,4.0451732,35.27262
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.4,0.0,0.97368541,25.71406992,2.1624262,1.08121313,4.3429066999999995,38.26202
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.4,0.05,0.97794339,28.463310919999998,2.19162401,1.09581201,4.56905184,42.243559999999995
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.4,0.1,1.0308080099999999,36.939189139999996,2.3463768799999998,1.1731884700000001,4.94295599,51.7764
4,2.5,sharp,PTA,PTA-HT2,latent,HT2,Global,0.4,0.2,1.20826119,59.19880627,2.77297828,1.38648913,5.70069123,71.70392
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.0,0.43438905,2.22417888,0.9926631,0.49633163,1.85903969,9.01596
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.05,0.43715634999999997,2.27809045,1.00570357,0.50285181,1.9256413399999999,8.9916
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.1,0.4501134,2.8456371799999998,1.0481905999999999,0.52409529,2.05415106,9.031839999999999
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.2,0.52099192,6.32081128,1.22265474,0.61132732,2.2987292,9.723559999999999
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.0,0.42954565,2.2479028,0.9965536500000001,0.49827672999999995,2.00448725,9.466140000000001
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.05,0.43458168999999996,2.35672404,1.0111676699999999,0.50558383,2.06623445,9.45268
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.1,0.45104949,2.96064769,1.0551673099999999,0.52758367,2.1786028099999997,9.55532
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.2,0.5319461600000001,6.6019095100000005,1.24176179,0.6208809200000001,2.40649416,10.514980000000001
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.0,0.42990026,2.41410551,1.01478742,0.50739384,2.18878614,10.2468
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.05,0.43643782999999997,2.62919517,1.02882879,0.5144143600000001,2.23530033,10.289159999999999
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.1,0.4575865,3.39845576,1.0753993,0.5376996599999999,2.3359029899999997,10.49838
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.2,0.5496802199999999,7.392134250000001,1.27385948,0.63692971,2.5561926600000002,11.800820000000002
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.0,0.46264103,4.30622259,1.1011934700000001,0.55059677,2.55097513,13.23838
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.05,0.47084922,4.72859008,1.1163666700000001,0.5581833,2.6063131,13.404580000000001
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.1,0.49553654999999996,5.88860692,1.16456925,0.58228458,2.7147701,13.897
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.2,0.5888460400000001,10.72038527,1.35765622,0.67882813,3.01471605,16.01916
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.0,0.6257131499999999,14.757985080000001,1.46071213,0.73035606,3.5237589700000003,27.017020000000002
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.05,0.63143126,15.4244486,1.47263558,0.73631783,3.58737871,27.43342
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.1,0.65049254,17.193131949999998,1.51198111,0.7559905299999999,3.74550159,28.47392
4,2.5,sharp,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.2,0.72947971,24.042321219999998,1.6777171100000001,0.83885858,4.2766443,32.94234
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.0,0.56825858,1.7552365699999999,1.32882489,0.66441242,2.28564147,7.899719999999999
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.05,0.5835218,1.92019768,1.40309565,0.70154784,2.39554196,8.041459999999999
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.1,0.68481205,5.48821599,1.6696844100000001,0.8348421899999999,2.5435173399999997,9.934059999999999
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.2,0.95800993,23.65678856,2.25870043,1.1293502100000001,3.00807148,20.45104
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.05,0.0,0.5584864,1.95089725,1.3175009700000002,0.65875042,2.36743756,8.479379999999999
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.05,0.05,0.5788652,2.30801323,1.39383702,0.6969185299999999,2.51468937,8.74428
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.05,0.1,0.68106364,6.2068391499999995,1.66608925,0.83304462,2.68788564,11.29406
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.05,0.2,0.96012875,24.23761085,2.25546353,1.12773174,3.15216956,21.5438
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.0,0.5842539800000001,3.14026345,1.35415195,0.6770759900000001,2.55026995,9.86594
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.05,0.60720538,3.68128286,1.42758757,0.71379375,2.7193183299999997,10.352640000000001
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.1,0.69620966,8.19095272,1.6784002,0.83920012,2.9166465900000005,13.7393
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.2,0.96154443,26.45760694,2.25932508,1.12966255,3.4010470500000003,24.859340000000003
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.0,0.6766159399999999,7.890822419999999,1.51297107,0.7564855300000001,3.02518078,14.92988
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.05,0.69769475,8.87963846,1.5789544,0.7894772,3.22113516,16.168419999999998
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.1,0.7745934,14.96559946,1.7978020399999999,0.89890099,3.48034373,21.730100000000004
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.2,0.99442847,34.33777292,2.31278316,1.1563914800000001,4.047357170000001,35.74538
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.4,0.0,0.90139773,24.41202223,1.98337852,0.9916892900000001,4.314162319999999,35.5554
4,2.5,sharp,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.4,0.05,0.9128928000000001,27.1909167,2.02718787,1.0135939299999999,4.53331015,39.97514
