pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm,comparator_post_removal_R,comparator_post_removal_R_abs,comparator,post_removal_R_reduction_percent,post_removal_R_pta_lower,post_removal_R_abs_reduction_percent,post_removal_R_abs_pta_lower
500,8,2.0,random,PTA,HT2,latent,Global,0,PTA-HT2-latent-Global,100,0.95951328,60.44471275,1.10177652,1.74478463,0.9625503000000001,90.30458232000001,1.10476896,1.71461479,1.0203528,94.1355583,LFTA,5.664952357655107,True,4.069637498500911,True
500,8,2.0,random,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,0.9846868499999999,61.22933682,1.1298876900000001,1.8219305600000002,1.01289744,91.8738304,1.16099124,1.81703657,1.0771401,95.75610556,LFTA,5.964187945467825,True,4.0543369399744345,True
500,8,2.0,random,PTA,HT2,latent,Global,10,PTA-HT2-latent-Global,100,1.01024571,62.01848258,1.1588962,1.92285473,1.06401516,93.45212192999999,1.21900828,1.92269215,1.13566962,97.41770205,LFTA,6.309445875641195,True,4.070697662283862,True
500,8,2.0,random,PTA,HT2,latent,Global,20,PTA-HT2-latent-Global,100,1.0646595,63.668373259999996,1.22148026,2.1749856,1.1728427399999999,96.75190321,1.34417631,2.1749856,1.26662046,100.95605227,LFTA,7.4037742924190635,True,4.164335832740662,True
500,8,2.0,random,PTA,HT2,latent,Global,30,PTA-HT2-latent-Global,100,1.12791639,65.47705871,1.2947750199999999,2.50180116,1.2993565200000001,100.36927414,1.4907657399999998,2.50180116,1.41976908,104.82756687999999,LFTA,8.48113694658007,True,4.25297741108841,True
500,8,2.0,random,PTA,HT2,latent,Global,40,PTA-HT2-latent-Global,100,1.20190515,67.40804321,1.38142439,2.9207818800000003,1.44733404,104.23124319,1.6640647100000001,2.9207818800000003,1.60255974,109.06171691,LFTA,9.686110047916207,True,4.429119453516583,True
500,8,2.0,random,PTA,HT2,latent,Global,50,PTA-HT2-latent-Global,100,1.29448914,69.55323046000001,1.49057982,3.49823007,1.63250202,108.52161768,1.8823755,3.49823007,1.8258112199999998,113.65113515000002,LFTA,10.587578709259981,True,4.513388681274433,True
500,8,2.0,scurve,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,0.69869827,9.08456058,1.01083532,2.76001672,0.98835362,17.70169539,1.36063076,2.76001672,2.7391335800000003,17.6456439,LFTA,63.91729022576548,True,-0.3176505789057815,False
500,8,2.0,scurve,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,0.7309079900000001,9.09944381,1.0522316999999999,2.9030659400000003,1.05277306,17.731461850000002,1.4434236100000002,2.9030659400000003,2.78202223,17.96740716,LFTA,62.15799253336664,True,1.3131850795103706,True
500,8,2.0,scurve,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,0.77020317,9.11564966,1.1000032899999999,3.08164819,1.13136345,17.76387363,1.5389667900000001,3.08164819,2.86922195,18.23267272,LFTA,60.568981078650964,True,2.5712033402857104,True
500,8,2.0,scurve,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,0.88559607,9.19557288,1.2492650299999999,3.55621818,1.36214933,17.9237201,1.8374903,3.55621818,2.9729627699999996,18.7365976,LFTA,54.18209256619786,True,4.338447765991404,True
500,8,2.0,scurve,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,1.6583575099999999,9.72894479,2.47841225,16.54487236,2.9076721099999996,18.99046381,4.29578462,16.54487236,4.04210127,19.812043080000002,LFTA,28.065332465062177,True,4.1468679766266785,True
500,8,2.0,scurve,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,6.528663269999999,14.765461539999999,10.12709813,38.841426320000004,12.648283690000001,29.063497390000002,19.59315646,38.841426320000004,13.348380689999999,29.72455212,LFTA,5.2448084622315205,True,2.223935039731717,True
500,8,2.0,scurve,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,13.29225908,26.61244153,19.27416882,63.397824330000006,26.1754752,52.757457290000005,37.88729789,63.397824330000006,26.5765241,53.00666853,LFTA,1.5090344338897221,True,0.4701507318064069,True
500,8,2.0,scurve,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,0.7495476499999999,9.05748685,1.04321825,2.98657331,1.1350543400000002,17.70333029,1.50428489,2.98657331,2.7391335800000003,17.6456439,LFTA,58.5615558040802,True,-0.3269157551116564,False
500,8,2.0,scurve,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,0.7875401399999999,9.05505804,1.09239888,3.2484521,1.2110393000000002,17.69847268,1.60264602,3.2484521,2.78202223,17.96740716,LFTA,56.469100536267106,True,1.4967907033281769,True
500,8,2.0,scurve,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,0.8340111,9.087940660000001,1.14877816,3.5656190800000003,1.30398129,17.76423792,1.71540467,3.5656190800000003,2.86922195,18.23267272,LFTA,54.55279121923628,True,2.5692053337093013,True
500,8,2.0,scurve,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,0.97439138,9.1720846,1.3192048500000002,4.03222426,1.58474191,17.93252579,2.05625798,4.03222426,2.9729627699999996,18.7365976,LFTA,46.69486190706653,True,4.291450492591031,True
500,8,2.0,scurve,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,1.71384097,9.60906703,2.41825984,15.6962268,3.06364104,18.806490710000002,4.25436813,15.6962268,4.04210127,19.812043080000002,LFTA,24.206722312031538,True,5.075460243749886,True
500,8,2.0,scurve,PTA,HM,clamped,Global,40,PTA-HM-clamped-Global,100,6.61014822,14.64157025,10.02057335,39.95188008,12.85625531,28.871497100000003,19.45899507,39.95188008,13.348380689999999,29.72455212,LFTA,3.6867796283984955,True,2.8698666898534064,True
500,8,2.0,scurve,PTA,HM,clamped,Global,50,PTA-HM-clamped-Global,100,13.322038520000001,26.547198039999998,19.227725239999998,63.31561638,26.280035990000002,52.682752529999995,37.87329872,63.31561638,26.5765241,53.00666853,LFTA,1.115601531955035,True,0.611085376581777,True
500,8,2.0,scurve,PTA,HM,latent,Agent,0,PTA-HM-latent-Agent,100,0.65510134,8.92428003,0.8578995500000001,2.5753787999999997,1.05901507,17.57392527,1.32740685,2.5753787999999997,2.7391335800000003,17.6456439,LFTA,61.33758945775839,True,0.40643815780505577,True
500,8,2.0,scurve,PTA,HM,latent,Agent,5,PTA-HM-latent-Agent,100,0.69859878,8.95865674,0.9072684700000001,2.82101,1.14600994,17.64267867,1.4261447699999998,2.82101,2.78202223,17.96740716,LFTA,58.80658581222049,True,1.8073197045533118,True
500,8,2.0,scurve,PTA,HM,latent,Agent,10,PTA-HM-latent-Agent,100,0.7535322600000001,8.98348733,0.9746382,3.1221826299999997,1.25587698,17.69233987,1.56088415,3.1221826299999997,2.86922195,18.23267272,LFTA,56.229354093711706,True,2.963541650189827,True
500,8,2.0,scurve,PTA,HM,latent,Agent,20,PTA-HM-latent-Agent,100,0.93262492,9.12406418,1.21334351,4.01159604,1.61406228,17.97349371,2.0382947799999998,4.01159604,2.9729627699999996,18.7365976,LFTA,45.70862789512833,True,4.072798628071084,True
500,8,2.0,scurve,PTA,HM,latent,Agent,30,PTA-HM-latent-Agent,100,1.8095613599999998,9.57698978,2.5788109200000005,16.85341436,3.367935,18.8793449,4.76922961,16.85341436,4.04210127,19.812043080000002,LFTA,16.678609093829056,True,4.707733454009844,True
500,8,2.0,scurve,PTA,HM,latent,Agent,40,PTA-HM-latent-Agent,100,7.06801115,14.83249851,10.64515489,40.87627232,13.8848346,29.390362260000003,20.90191767,40.87627232,13.348380689999999,29.72455212,LFTA,-4.018868823556154,False,1.124288967082998,True
500,8,2.0,scurve,PTA,HM,latent,Agent,50,PTA-HM-latent-Agent,100,13.75559779,26.68849311,19.67266749,63.618917460000006,27.26000786,53.102351410000004,38.95694271,63.618917460000006,26.5765241,53.00666853,LFTA,-2.571757530925578,False,-0.18051102371365868,False
500,8,2.0,scurve,PTA,HM,latent,Global,0,PTA-HM-latent-Global,100,0.71961251,8.971771350000001,0.95131524,2.85901962,1.16041246,17.63648697,1.4683880500000002,2.85901962,2.7391335800000003,17.6456439,LFTA,57.635784232180455,True,0.051893430763383375,True
500,8,2.0,scurve,PTA,HM,latent,Global,5,PTA-HM-latent-Global,100,0.76499729,8.99070313,1.00416817,3.1203600799999998,1.2511819199999998,17.674350529999998,1.57409394,3.1203600799999998,2.78202223,17.96740716,LFTA,55.02617101661333,True,1.631045745166948,True
500,8,2.0,scurve,PTA,HM,latent,Global,10,PTA-HM-latent-Global,100,0.8213614200000001,9.01298524,1.07333341,3.4291208799999997,1.3639102500000002,17.71891478,1.7124245,3.4291208799999997,2.86922195,18.23267272,LFTA,52.46410790911451,True,2.8177873199931036,True
500,8,2.0,scurve,PTA,HM,latent,Global,20,PTA-HM-latent-Global,100,1.00151937,9.13542699,1.31739826,4.3535664800000005,1.72422603,17.9637983,2.20055414,4.3535664800000005,2.9729627699999996,18.7365976,LFTA,42.00310722357279,True,4.124544469055569,True
500,8,2.0,scurve,PTA,HM,latent,Global,30,PTA-HM-latent-Global,100,1.90541786,9.6481431,2.7147993,17.12543383,3.5320231,18.98923033,4.99535622,17.12543383,4.04210127,19.812043080000002,LFTA,12.6191338595532,True,4.153093886771419,True
500,8,2.0,scurve,PTA,HM,latent,Global,40,PTA-HM-latent-Global,100,7.1036874999999995,14.8396496,10.66939987,40.88861471,13.92856238,29.37224352,20.90455739,40.88861471,13.348380689999999,29.72455212,LFTA,-4.34645747281277,False,1.1852444355686331,True
500,8,2.0,scurve,PTA,HM,latent,Global,50,PTA-HM-latent-Global,100,13.76850569,26.67670555,19.66717504,63.60781299,27.258198750000002,53.04635533,38.90010773,63.60781299,26.5765241,53.00666853,LFTA,-2.5649503578235144,False,-0.07487133430681414,False
500,8,2.0,scurve,PTA,HT1,clamped,Agent,0,PTA-HT1-clamped-Agent,100,0.2421589,8.82945473,0.40034379000000003,2.1729990200000002,0.34172577,17.502711090000002,0.57978976,2.1729990200000002,2.3836832,19.21731943,LFTA,85.66396029472372,True,8.922203464669154,True
500,8,2.0,scurve,PTA,HT1,clamped,Agent,5,PTA-HT1-clamped-Agent,100,0.25761589,8.84164217,0.4176949,2.18322636,0.37263964,17.527085890000002,0.61449198,2.18322636,2.5234240299999997,19.330346119999998,LFTA,85.23277754472363,True,9.328649465486116,True
500,8,2.0,scurve,PTA,HT1,clamped,Agent,10,PTA-HT1-clamped-Agent,100,0.28652675,8.85959689,0.45114257,2.19851258,0.4304614,17.56299534,0.68138726,2.19851258,2.6871489000000004,19.46175618,LFTA,83.980738841826,True,9.756369478882243,True
500,8,2.0,scurve,PTA,HT1,clamped,Agent,20,PTA-HT1-clamped-Agent,100,0.38811091,8.916663680000001,0.5724791,2.2603250399999997,0.6336297599999999,17.677129,0.9240603799999999,2.2603250399999997,3.1519916,19.83370205,LFTA,79.89747942221675,True,10.87327542061165,True
500,8,2.0,scurve,PTA,HT1,clamped,Agent,30,PTA-HT1-clamped-Agent,100,1.0751155300000002,9.28997289,1.6600941599999999,15.49623445,2.0076389800000003,18.423747419999998,3.09929049,15.49623445,4.5536585800000005,20.7821716,LFTA,55.911517195915906,True,11.348304813343002,True
500,8,2.0,scurve,PTA,HT1,clamped,Agent,40,PTA-HT1-clamped-Agent,100,6.3386567000000005,14.603123230000001,9.8936066,38.07647606,12.53472136,29.05004812,19.56631529,38.07647606,12.972452109999999,29.286728659999998,LFTA,3.3743100093047707,True,0.8081494616476559,True
500,8,2.0,scurve,PTA,HT1,clamped,Agent,50,PTA-HT1-clamped-Agent,100,13.22173727,26.599205830000002,19.22712646,63.025196750000006,26.30088233,53.042213339999996,38.23335522,63.025196750000006,26.609621280000002,53.18987559999999,LFTA,1.1602530782054088,True,0.2776134712373701,True
500,8,2.0,scurve,PTA,HT1,clamped,Global,0,PTA-HT1-clamped-Global,100,0.32744497,8.883884759999999,0.52212996,2.45378427,0.48581787,17.58389176,0.78421736,2.45378427,2.3836832,19.21731943,LFTA,79.61902529665016,True,8.499768534055118,True
500,8,2.0,scurve,PTA,HT1,clamped,Global,5,PTA-HT1-clamped-Global,100,0.34408655000000005,8.89527012,0.5428231800000001,2.48137855,0.51910111,17.60666235,0.82560375,2.48137855,2.5234240299999997,19.330346119999998,LFTA,79.42870069284392,True,8.916983479238382,True
500,8,2.0,scurve,PTA,HT1,clamped,Global,10,PTA-HT1-clamped-Global,100,0.37117076,8.9115626,0.57705534,2.5183991700000004,0.57326955,17.6392473,0.89406828,2.5183991700000004,2.6871489000000004,19.46175618,LFTA,78.66625291959073,True,9.364565371921119,True
500,8,2.0,scurve,PTA,HT1,clamped,Global,20,PTA-HT1-clamped-Global,100,0.46273308,8.96335592,0.69296484,2.63538753,0.75639406,17.74283408,1.12588707,2.63538753,3.1519916,19.83370205,LFTA,76.00266257054746,True,10.541995461709575,True
500,8,2.0,scurve,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,1.17829526,9.34601301,1.82148037,15.855841029999999,2.1875183799999998,18.50814817,3.38291811,15.855841029999999,4.5536585800000005,20.7821716,LFTA,51.961300093780864,True,10.94218387649154,True
500,8,2.0,scurve,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,6.4465522,14.64231318,10.02779683,38.71407227,12.72403238,29.10074855,19.7955512,38.71407227,12.972452109999999,29.286728659999998,LFTA,1.914978971543091,True,0.6350320384332031,True
500,8,2.0,scurve,PTA,HT1,clamped,Global,50,PTA-HT1-clamped-Global,100,13.28598719,26.621279060000003,19.30180615,63.271359069999995,26.402902349999998,53.05868028,38.34356987,63.271359069999995,26.609621280000002,53.18987559999999,LFTA,0.77685784335223,True,0.24665468478740626,True
500,8,2.0,scurve,PTA,HT1,latent,Agent,0,PTA-HT1-latent-Agent,100,0.77546694,9.21277053,1.0776929800000001,3.93095844,1.40770117,18.26864786,1.93350541,3.93095844,2.3836832,19.21731943,LFTA,40.94428445860592,True,4.93654473224312,True
500,8,2.0,scurve,PTA,HT1,latent,Agent,5,PTA-HT1-latent-Agent,100,0.8018430999999999,9.230332559999999,1.10540544,4.05575333,1.4604534100000002,18.30377197,1.98893036,4.05575333,2.5234240299999997,19.330346119999998,LFTA,42.12413797137374,True,5.310686852822888,True
500,8,2.0,scurve,PTA,HT1,latent,Agent,10,PTA-HT1-latent-Agent,100,0.8406591400000001,9.25444079,1.1470586,4.21981931,1.5380854199999998,18.35198839,2.07223671,4.21981931,2.6871489000000004,19.46175618,LFTA,42.7614368522712,True,5.702300346052325,True
500,8,2.0,scurve,PTA,HT1,latent,Agent,20,PTA-HT1-latent-Agent,100,0.96326493,9.32618301,1.28199783,4.74460784,1.7832969499999998,18.495472789999997,2.34211517,4.74460784,3.1519916,19.83370205,LFTA,43.423169338395454,True,6.747248983706511,True
500,8,2.0,scurve,PTA,HT1,latent,Agent,30,PTA-HT1-latent-Agent,100,1.8126452800000001,9.78444581,2.53698499,17.165353319999998,3.48205773,19.411998349999998,4.85208947,17.165353319999998,4.5536585800000005,20.7821716,LFTA,23.53274474082333,True,6.593022502037293,True
500,8,2.0,scurve,PTA,HT1,latent,Agent,40,PTA-HT1-latent-Agent,100,6.641981050000001,14.57899678,9.88182904,38.72150274,13.14072926,29.001100339999997,19.541777540000002,38.72150274,12.972452109999999,29.286728659999998,LFTA,-1.2971884465103,False,0.9752824336099808,True
500,8,2.0,scurve,PTA,HT1,latent,Agent,50,PTA-HT1-latent-Agent,100,13.47131987,26.550882419999997,19.21624233,62.420185849999996,26.799406880000003,52.94487176,38.21060411,62.420185849999996,26.609621280000002,53.18987559999999,LFTA,-0.7132217253412954,False,0.4606211938574134,True
500,8,2.0,scurve,PTA,HT1,latent,Global,0,PTA-HT1-latent-Global,100,0.84302976,9.251916529999999,1.13443499,3.96739089,1.5136727300000001,18.316387250000002,2.00378164,3.96739089,2.3836832,19.21731943,LFTA,36.4985779150518,True,4.6881261628693105,True
500,8,2.0,scurve,PTA,HT1,latent,Global,5,PTA-HT1-latent-Global,100,0.87095258,9.269188,1.16410024,4.090527789999999,1.5695184,18.35093009,2.06311195,4.090527789999999,2.5234240299999997,19.330346119999998,LFTA,37.802034801103154,True,5.0667278481198785,True
500,8,2.0,scurve,PTA,HT1,latent,Global,10,PTA-HT1-latent-Global,100,0.9097777,9.2927309,1.20621918,4.25335824,1.64716868,18.39801597,2.14734992,4.25335824,2.6871489000000004,19.46175618,LFTA,38.70199451917236,True,5.465797640056547,True
500,8,2.0,scurve,PTA,HT1,latent,Global,20,PTA-HT1-latent-Global,100,1.02682073,9.36243832,1.33785635,4.77424283,1.8812546399999999,18.53743086,2.4106242399999998,4.77424283,3.1519916,19.83370205,LFTA,40.31536632267676,True,6.535699622451463,True
500,8,2.0,scurve,PTA,HT1,latent,Global,30,PTA-HT1-latent-Global,100,1.83993456,9.78746305,2.53476508,16.48906832,3.5074823800000003,19.38748027,4.8044416000000005,16.48906832,4.5536585800000005,20.7821716,LFTA,22.97441017196331,True,6.710999008400065,True
500,8,2.0,scurve,PTA,HT1,latent,Global,40,PTA-HT1-latent-Global,100,6.66304673,14.580959720000001,9.897294879999999,38.66481537,13.153706620000001,28.974473720000002,19.5295013,38.66481537,12.972452109999999,29.286728659999998,LFTA,-1.397226279681374,False,1.0661994503553984,True
500,8,2.0,scurve,PTA,HT1,latent,Global,50,PTA-HT1-latent-Global,100,13.46539797,26.55254887,19.2109789,62.38394631,26.75840916,52.91765182,38.156869390000004,62.38394631,26.609621280000002,53.18987559999999,LFTA,-0.559150686266352,False,0.5117962336426141,True
500,8,2.0,scurve,PTA,HT2,clamped,Agent,0,PTA-HT2-clamped-Agent,100,0.28547423,8.86789747,0.43378869999999997,1.47857022,0.39572683,17.55008319,0.60494141,1.47857022,1.6098195899999999,18.244450240000003,LFTA,75.41793922386049,True,3.8059083220695844,True
500,8,2.0,scurve,PTA,HT2,clamped,Agent,5,PTA-HT2-clamped-Agent,100,0.32866521,8.89217372,0.48984392,1.5663634899999999,0.48210877,17.598635650000002,0.7170519299999999,1.5663634899999999,1.7470174900000002,18.34304987,LFTA,72.40389562442218,True,4.058290334899473,True
500,8,2.0,scurve,PTA,HT2,clamped,Agent,10,PTA-HT2-clamped-Agent,100,0.38359779000000005,8.92295303,0.56233072,1.68220945,0.59197392,17.660194360000002,0.8620253800000001,1.68220945,1.89564447,18.44869534,LFTA,68.77189107090318,True,4.274020278769475,True
500,8,2.0,scurve,PTA,HT2,clamped,Agent,20,PTA-HT2-clamped-Agent,100,0.55982478,9.019688089999999,0.80130007,2.36727911,0.9444279400000001,17.85366444,1.33996411,2.36727911,2.30175477,18.74990591,LFTA,58.969219818321484,True,4.7799784932360705,True
500,8,2.0,scurve,PTA,HT2,clamped,Agent,30,PTA-HT2-clamped-Agent,100,1.36641811,9.48519578,2.04946518,15.4911092,2.55761451,18.78467983,3.8362942500000003,15.4911092,3.74724915,19.782917299999998,LFTA,31.74687864029537,True,5.045956846819532,True
500,8,2.0,scurve,PTA,HT2,clamped,Agent,40,PTA-HT2-clamped-Agent,100,6.49958759,14.81403808,10.08583273,37.34553508,12.823953719999999,29.442364400000002,19.909029450000002,37.34553508,13.11466934,29.751619559999998,LFTA,2.2167209287794476,True,1.0394565558904167,True
500,8,2.0,scurve,PTA,HT2,clamped,Agent,50,PTA-HT2-clamped-Agent,100,13.17670112,26.65499768,19.15357333,62.77836492,26.17818056,53.124283670000004,38.04451069,62.77836492,26.33983628,53.3900075,LFTA,0.6137309217929543,True,0.49770330150262776,True
500,8,2.0,scurve,PTA,HT2,clamped,Global,0,PTA-HT2-clamped-Global,100,0.35622813999999997,8.90707744,0.5429314000000001,1.85646087,0.5130172199999999,17.6043545,0.78916027,1.85646087,1.6098195899999999,18.244450240000003,LFTA,68.13200540067972,True,3.5084408221664365,True
500,8,2.0,scurve,PTA,HT2,clamped,Global,5,PTA-HT2-clamped-Global,100,0.39695813,8.93025404,0.59707088,1.96561439,0.5944771200000001,17.65070764,0.89743932,1.96561439,1.7470174900000002,18.34304987,LFTA,65.97188503247325,True,3.7744117521717246,True
500,8,2.0,scurve,PTA,HT2,clamped,Global,10,PTA-HT2-clamped-Global,100,0.44772092999999996,8.95852077,0.66496528,2.1019689500000003,0.6960029,17.70724103,1.0332281,2.1019689500000003,1.89564447,18.44869534,LFTA,63.284101474998636,True,4.019006744571252,True
500,8,2.0,scurve,PTA,HT2,clamped,Global,20,PTA-HT2-clamped-Global,100,0.61391036,9.04928035,0.8885637,2.52923273,1.02838166,17.88876034,1.4804249100000002,2.52923273,2.30175477,18.74990591,LFTA,55.32184082320811,True,4.592799420613192,True
500,8,2.0,scurve,PTA,HT2,clamped,Global,30,PTA-HT2-clamped-Global,100,1.4260310999999999,9.50397016,2.13838886,15.776485880000001,2.65262315,18.798139940000002,3.9800752,15.776485880000001,3.74724915,19.782917299999998,LFTA,29.21145502161232,True,4.977917791730324,True
500,8,2.0,scurve,PTA,HT2,clamped,Global,40,PTA-HT2-clamped-Global,100,6.61687036,14.85739601,10.23765822,38.03134048,13.03430193,29.50499165,20.178613809999998,38.03134048,13.11466934,29.751619559999998,LFTA,0.6128054617044687,True,0.8289562506088921,True
500,8,2.0,scurve,PTA,HT2,clamped,Global,50,PTA-HT2-clamped-Global,100,13.270942150000002,26.687931319999997,19.26442393,63.0503496,26.34244519,53.16606236,38.23214528,63.0503496,26.33983628,53.3900075,LFTA,-0.0099048071987351,False,0.41945141139004827,True
500,8,2.0,scurve,PTA,HT2,latent,Agent,0,PTA-HT2-latent-Agent,100,0.57220249,9.06265281,0.8178958299999999,3.41672267,0.97074731,17.94091384,1.37502228,3.41672267,1.6098195899999999,18.244450240000003,LFTA,39.698378872380346,True,1.663719081732129,True
500,8,2.0,scurve,PTA,HT2,latent,Agent,5,PTA-HT2-latent-Agent,100,0.62742679,9.09517462,0.8853835,3.6247099200000004,1.08119593,18.00595752,1.50999772,3.6247099200000004,1.7470174900000002,18.34304987,LFTA,38.11190007033073,True,1.8377115713527847,True
500,8,2.0,scurve,PTA,HT2,latent,Agent,10,PTA-HT2-latent-Agent,100,0.6955879,9.13460448,0.96923958,3.86204135,1.21751812,18.08481706,1.67770981,3.86204135,1.89564447,18.44869534,LFTA,35.772865678763054,True,1.9723794734202715,True
500,8,2.0,scurve,PTA,HT2,latent,Agent,20,PTA-HT2-latent-Agent,100,0.90695937,9.25268772,1.2321711100000001,4.52394329,1.64026102,18.32098366,2.2035728800000003,4.52394329,2.30175477,18.74990591,LFTA,28.73867184382982,True,2.287596812799153,True
500,8,2.0,scurve,PTA,HT2,latent,Agent,30,PTA-HT2-latent-Agent,100,1.83277569,9.78105407,2.62411238,16.75719305,3.4918936400000002,19.37771635,4.98745543,16.75719305,3.74724915,19.782917299999998,LFTA,6.8144790959522865,True,2.0482365864209373,True
500,8,2.0,scurve,PTA,HT2,latent,Agent,40,PTA-HT2-latent-Agent,100,6.66226734,14.84370331,10.18713519,37.47705768,13.150877009999999,29.50301496,20.113501040000003,37.47705768,13.11466934,29.751619559999998,LFTA,-0.27608526804074884,False,0.8356002250520689,True
500,8,2.0,scurve,PTA,HT2,latent,Agent,50,PTA-HT2-latent-Agent,100,13.32271891,26.67089692,19.24480995,62.36081056,26.47178026,53.15740213,38.22885042,62.36081056,26.33983628,53.3900075,LFTA,-0.500929385427451,False,0.43567210587112104,True
500,8,2.0,scurve,PTA,HT2,latent,Global,0,PTA-HT2-latent-Global,100,0.6160737199999999,9.08643612,0.8674090200000001,3.42857441,1.03237746,17.9627765,1.43769775,3.42857441,1.6098195899999999,18.244450240000003,LFTA,35.86999025151631,True,1.5438872440368012,True
500,8,2.0,scurve,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,0.6702309200000001,9.11854691,0.93491918,3.63703057,1.14069176,18.026997989999998,1.57271803,3.63703057,1.7470174900000002,18.34304987,LFTA,34.7063342794582,True,1.7230061644051053,True
500,8,2.0,scurve,PTA,HT2,latent,Global,10,PTA-HT2-latent-Global,100,0.73653775,9.15748561,1.01777859,3.8766587500000003,1.27330556,18.10487542,1.73843674,3.8766587500000003,1.89564447,18.44869534,LFTA,32.82993830588917,True,1.8636543867388777,True
500,8,2.0,scurve,PTA,HT2,latent,Global,20,PTA-HT2-latent-Global,100,0.94232851,9.2735508,1.27493803,4.535489549999999,1.68488711,18.33700571,2.2527557799999998,4.535489549999999,2.30175477,18.74990591,LFTA,26.799886245049464,True,2.2021454506594873,True
500,8,2.0,scurve,PTA,HT2,latent,Global,30,PTA-HT2-latent-Global,100,1.85425171,9.79058831,2.63029034,16.43221545,3.50873335,19.3710809,4.96346025,16.43221545,3.74724915,19.782917299999998,LFTA,6.365090509127214,True,2.081777898348691,True
500,8,2.0,scurve,PTA,HT2,latent,Global,40,PTA-HT2-latent-Global,100,6.678632400000001,14.85018272,10.20167865,37.33068042,13.157494710000002,29.49026938,20.106236850000002,37.33068042,13.11466934,29.751619559999998,LFTA,-0.32654555665678764,False,0.8784401786024909,True
500,8,2.0,scurve,PTA,HT2,latent,Global,50,PTA-HT2-latent-Global,100,13.330916380000001,26.677268589999997,19.2551786,62.37354048,26.46206278,53.1444414,38.21323685,62.37354048,26.33983628,53.3900075,LFTA,-0.4640366731998524,False,0.45994767841155415,True
500,8,2.0,sharp,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,0.48774438000000003,0.72381861,0.6778844100000001,1.22035046,0.50348172,0.90632069,0.69178944,1.15549386,1.4154256799999998,20.84945931,LFTA,64.42895398082645,True,95.6530254500878,True
500,8,2.0,sharp,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,0.50104896,0.71663447,0.72836972,1.2687443,0.5300908799999999,0.89195248,0.7927600300000001,1.26014551,1.5347942399999999,18.880962609999997,LFTA,65.46176248354959,True,95.27591628443992,True
500,8,2.0,sharp,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,0.52127394,0.7015507200000001,0.79419568,1.4179384400000001,0.57054084,0.8617849099999999,0.92441196,1.4179384400000001,1.55846268,17.04442515,LFTA,63.390792264592434,True,94.94388985010738,True
500,8,2.0,sharp,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,0.60607797,0.7288201700000001,0.9589579100000001,1.83422068,0.7401488999999999,0.9163238800000001,1.25393639,1.83422068,1.60460172,16.36605468,LFTA,53.873357433519395,True,94.40107039896557,True
500,8,2.0,sharp,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,0.70144587,0.82494704,1.13907725,2.24710625,0.9308847,1.10857749,1.61417509,2.24710625,1.6473043200000002,16.26557696,LFTA,43.490423190294315,True,93.18451787645657,True
500,8,2.0,sharp,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,0.8419480199999999,0.9483680099999999,1.3601292699999998,2.83189612,1.211889,1.35541957,2.05627912,2.83189612,1.72055814,16.13186468,LFTA,29.564193628469894,True,91.59787416466229,True
500,8,2.0,sharp,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,1.32550275,1.52108263,2.21848492,4.60414297,2.17899846,2.50084871,3.7729903300000003,4.60414297,3.1243362,15.962966,LFTA,30.257234800787447,True,84.3334333356345,True
500,8,2.0,sharp,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,0.46989834,0.53217041,0.7294758400000001,1.20627267,0.44896500000000006,0.57937118,0.73767619,1.11137311,1.4154256799999998,20.84945931,LFTA,68.28056701641869,True,97.2211692812479,True
