pop,n,step_ratio,pattern,threshold_range,gain_scheme,R_latent,R_abs_latent,R_clamped,R_abs_clamped,R_log_ratio,R_abs_log_ratio
100,12,2.5,scurve,HT1,Agent,0.49716035,7.43082448,0.22317177000000002,7.1775358,0.8009708658623226,0.034680698116213264
100,12,2.5,scurve,HT1,Global,0.53521467,7.45325074,0.26807357,7.2127820499999995,0.6914064609883623,0.032795541373194084
100,12,2.5,scurve,HT2,Agent,0.34277824,7.2774485,0.16568045,7.125923330000001,0.7270227742998224,0.021041012072553034
100,12,2.5,scurve,HT2,Global,0.36471358000000004,7.28789633,0.20432444,7.14976037,0.5794032105390817,0.019136093644493715
100,12,2.5,sharp,HM,Agent,0.18308588,0.49592861,0.2948017,0.57623366,-0.4763475945430192,-0.15008125324626415
100,12,2.5,sharp,HM,Global,0.2146436,0.43553213999999996,0.28843523,0.49610563999999996,-0.29549157643047413,-0.1302202941189749
100,12,2.5,sharp,HT1,Agent,0.54579353,1.0812480100000001,0.55616747,1.1789435400000001,-0.0188286998884793,-0.08650279356802193
100,12,2.5,sharp,HT1,Global,0.44353303,0.71815131,0.55042717,0.90111779,-0.21592237476215947,-0.2269556965753929
100,12,2.5,sharp,HT2,Agent,0.38257367999999997,0.8149654099999999,0.2297148,0.8569231700000001,0.5100827226802231,-0.05020259401493077
100,12,2.5,sharp,HT2,Global,0.32752367,0.56755976,0.256154,0.60458178,0.2457815011593957,-0.06319089848816763
100,12,2.5,zigzag,HM,Agent,0.23811941,8.01730396,0.25424673999999997,8.12541438,-0.06553294228109602,-0.013394526756785749
100,12,2.5,zigzag,HM,Global,0.27941963000000003,8.03691299,0.29834697,8.05819014,-0.06554243600933897,-0.0026439299236211775
100,12,2.5,zigzag,HT1,Agent,0.38492486,8.30367497,0.2770045,8.19859121,0.3290143948659541,0.01273584842810803
100,12,2.5,zigzag,HT1,Global,0.43753667,8.38455983,0.33272967000000003,8.27102476,0.2738301609389468,0.01363348466848263
100,12,2.5,zigzag,HT2,Agent,0.32084586000000004,8.26158,0.2079047,8.19059236,0.4338810192564313,0.008629630055731132
100,12,2.5,zigzag,HT2,Global,0.36477714999999994,8.31401377,0.26457626,8.22895124,0.3211570918538219,0.010283921851366624
500,4,1.5,random,HM,Agent,1.115062,139.94107222,1.21549414,151.62568692000002,-0.08624068495380176,-0.08019347635502443
500,4,1.5,random,HM,Global,1.16049951,145.33506301,1.21296897,151.4312083,-0.04422052393061223,-0.04108959514601944
500,4,1.5,random,HT1,Agent,1.6278001800000002,201.64713057,1.74313225,212.40078988000002,-0.0684541180983184,-0.05195571672965266
500,4,1.5,random,HT1,Global,1.70468603,210.7297421,1.75773207,215.47999642,-0.030643434353802085,-0.02229161183082316
500,4,1.5,random,HT2,Agent,1.4302463399999998,178.52828512,1.5432038,191.42019106,-0.07601394985206618,-0.06972391616433353
500,4,1.5,random,HT2,Global,1.5227281300000002,188.98927758000002,1.55723715,192.42679376,-0.022409644934652275,-0.018025508173247034
500,4,1.5,scurve,HM,Agent,2.22773973,11.92350204,1.4824614600000001,11.57291426,0.40728364254301525,0.029844023574852323
500,4,1.5,scurve,HM,Global,2.29522525,11.95514491,1.73697226,11.63794504,0.2786874697763248,0.026890838362566262
500,4,1.5,scurve,HT1,Agent,2.0629318,12.06315485,0.96738352,11.46866417,0.7572884289810662,0.05053729186233526
500,4,1.5,scurve,HT1,Global,2.13465017,12.10581528,1.0460378799999999,11.51504265,0.7132931993178324,0.05003170167328919
500,4,1.5,scurve,HT2,Agent,2.7980996800000004,12.56176428,1.75504756,12.00517854,0.46644454478972786,0.045319517628954475
500,4,1.5,scurve,HT2,Global,2.8332348,12.58186321,1.8059953100000001,12.0258206,0.4503072396606604,0.04520029438053066
500,4,1.5,sharp,HM,Agent,1.36245562,1.2178239100000001,1.51986782,2.0039599999999997,-0.10933469600288022,-0.49805963717816876
500,4,1.5,sharp,HM,Global,1.50796331,1.34830424,1.6112178499999998,2.10803896,-0.06623038256884614,-0.44691042812807935
500,4,1.5,sharp,HT1,Agent,1.0149698,1.02361898,0.6919507899999999,0.75253049,0.3830992969663791,0.3076581324384873
500,4,1.5,sharp,HT1,Global,1.21029363,1.22480274,0.99340758,1.0132523500000001,0.19747724556829538,0.189614496665501
500,4,1.5,sharp,HT2,Agent,1.29158751,1.29356852,1.00314263,1.06159717,0.2527343874190162,0.19763015555121666
500,4,1.5,sharp,HT2,Global,1.4808189200000001,1.4827053900000002,1.19118628,1.1954267,0.21764557454873837,0.21536519251677794
500,4,1.5,zigzag,HM,Agent,2.86484425,27.10704981,2.51417808,27.687243830000003,0.13056804270568773,-0.02117796092757171
500,4,1.5,zigzag,HM,Global,3.06864747,27.19924099,2.7915139,27.84681169,0.09465283584693436,-0.023529410178511692
500,4,1.5,zigzag,HT1,Agent,2.39628905,27.1940601,1.4911058099999999,26.58979995,0.47440331248181333,0.022470889055836267
500,4,1.5,zigzag,HT1,Global,2.5458648,27.4601474,1.76850843,26.73314428,0.36433389941516375,0.02683161377423379
500,4,1.5,zigzag,HT2,Agent,3.03173054,27.918208789999998,2.31340709,27.08393066,0.270412223171465,0.030338533313198506
500,4,1.5,zigzag,HT2,Global,3.10943765,28.08398123,2.46947926,27.07638133,0.2304345874035076,0.03653754056515234
500,4,2.0,random,HM,Agent,0.70039326,85.86575959,0.78212496,96.98528381,-0.11037254588294133,-0.12177411196955124
500,4,2.0,random,HM,Global,0.74610714,92.41848691999999,0.7862545799999999,97.58901323,-0.05241142392247593,-0.05443788419078495
500,4,2.0,random,HT1,Agent,1.39299576,174.36467023,1.52775906,188.82602727000003,-0.09234534406228952,-0.07967718851649074
500,4,2.0,random,HT1,Global,1.48456422,185.70833797,1.5508218,192.20792017,-0.04366370933360551,-0.03440033608154845
500,4,2.0,random,HT2,Agent,1.11909288,140.43261923,1.2798144,158.79234139,-0.13419663885178815,-0.12286952432223745
500,4,2.0,random,HT2,Global,1.22538288,153.7111572,1.27416138,158.44151758,-0.039034870763732306,-0.03031031229971808
500,4,2.0,scurve,HM,Agent,1.09185823,11.25421569,1.08251165,11.27580583,0.008597099925953767,-0.0019165668873974868
500,4,2.0,scurve,HM,Global,1.18510048,11.25149842,1.1774006300000002,11.25842279,0.006518411552125405,-0.0006152282945647363
500,4,2.0,scurve,HT1,Agent,1.11954778,11.4733586,0.31815909000000003,11.02529857,1.2581285741965904,0.039835202175517774
500,4,2.0,scurve,HT1,Global,1.19917102,11.524840099999999,0.40201935,11.07718713,1.0928855585966828,0.03961693464457345
500,4,2.0,scurve,HT2,Agent,1.24392532,11.559544579999999,0.3916545,11.10904574,1.1556471657449103,0.03975175830099788
500,4,2.0,scurve,HT2,Global,1.30258568,11.59420402,0.46480998999999995,11.1474205,1.0304778542320074,0.039297193945465075
500,4,2.0,sharp,HM,Agent,0.66771834,0.6768668800000001,0.76544082,1.0216094900000001,-0.13658546524875725,-0.4116599726484801
500,4,2.0,sharp,HM,Global,0.77110146,0.69735606,0.7885169999999999,0.75146086,-0.022334005858424464,-0.074722998527211
500,4,2.0,sharp,HT1,Agent,0.74967618,1.05193643,0.6441465599999999,1.8773889499999998,0.15171507544292748,-0.5792492703708894
500,4,2.0,sharp,HT1,Global,0.86120988,0.80404668,0.74102994,0.7553958299999999,0.1502972084504117,0.062415437186109944
500,4,2.0,sharp,HT2,Agent,0.7024068,0.67966848,0.48683424000000003,0.5458801600000001,0.36658902783358904,0.21920568540270202
500,4,2.0,sharp,HT2,Global,0.88277688,0.8756708500000001,0.7310757,0.72601707,0.18855547348256904,0.1874167513734645
500,4,2.0,zigzag,HM,Agent,1.2113133,26.009191129999998,1.2542070699999999,26.34204094,-0.03479841325112632,-0.012716197194380772
500,4,2.0,zigzag,HM,Global,1.3488733300000002,26.02354722,1.30659053,26.315891649999998,0.031848578052752326,-0.011171211483699593
500,4,2.0,zigzag,HT1,Agent,1.34123986,26.41168545,0.7049926499999999,26.027399730000003,0.6431623565784871,0.014656724006415833
500,4,2.0,zigzag,HT1,Global,1.54002237,26.63422986,0.9969412900000001,26.23330412,0.43486033970822874,0.015167472206162907
500,4,2.0,zigzag,HT2,Agent,1.3839930599999999,26.4320348,0.8008413299999999,26.13732401,0.5470652841558499,0.011212382429258915
500,4,2.0,zigzag,HT2,Global,1.54361245,26.5744648,1.05529458,26.23640543,0.38030546550839794,0.012802818290442091
500,4,2.5,random,HM,Agent,0.40615327,37.69178942,0.42975228,46.99231098,-0.056478348981848926,-0.22054170868956308
500,4,2.5,random,HM,Global,0.41453284,47.02270087,0.43127592,49.91184822,-0.0395958714646983,-0.05962793151330356
500,4,2.5,random,HT1,Agent,1.20327524,153.08538251,1.36005094,169.85581569000001,-0.1224749494258622,-0.10395411281526941
500,4,2.5,random,HT1,Global,1.31064786,166.55184153000002,1.3862199000000002,174.05137345,-0.05605898160949664,-0.04404388385114823
500,4,2.5,random,HT2,Agent,0.8364004300000001,106.40430843,1.02614843,127.95932836,-0.2044602022207753,-0.1844663973888914
500,4,2.5,random,HT2,Global,0.95561106,121.39840139,1.00423702,126.04948712,-0.049632358822440825,-0.03759687434730163
500,4,2.5,scurve,HM,Agent,0.7411933999999999,11.06133725,1.02672285,11.18327689,-0.32586571993584307,-0.010963630177703796
500,4,2.5,scurve,HM,Global,0.82488189,11.034061939999999,0.9596155000000001,11.141960240000001,-0.15129247094923068,-0.009731154720054003
500,4,2.5,scurve,HT1,Agent,1.0973165900000001,11.43538051,0.54876115,11.07493321,0.6929597317211814,0.032027817615175515
500,4,2.5,scurve,HT1,Global,1.13984643,11.47484928,0.58906775,11.11618655,0.6601076192843894,0.03175532736451769
500,4,2.5,scurve,HT2,Agent,0.9482248799999999,11.354942309999998,0.36189182000000003,11.00536988,0.9632463619285597,0.031269770372565876
500,4,2.5,scurve,HT2,Global,0.98158384,11.38103118,0.40980130000000003,11.035989039999999,0.8734950222645725,0.030786374708709364
500,4,2.5,sharp,HM,Agent,0.28273339,1.36410278,0.37976835999999997,1.08252344,-0.2950571191074894,0.23120207424886735
500,4,2.5,sharp,HM,Global,0.38073679,1.05606156,0.39926804,0.9945665499999999,-0.047524674303828306,0.059994743917253256
500,4,2.5,sharp,HT1,Agent,0.77201427,2.39893375,0.7927245399999999,3.41966519,-0.026472762541107225,-0.3545182808183656
500,4,2.5,sharp,HT1,Global,0.71180115,0.9216871999999999,0.79616335,1.7933397300000002,-0.11200578966164534,-0.6656290278746808
500,4,2.5,sharp,HT2,Agent,0.56825858,1.7552365699999999,0.43438905,2.22417888,0.2686360004870864,-0.23678415925432986
500,4,2.5,sharp,HT2,Global,0.59766359,0.80311712,0.5476553599999999,1.17667236,0.08738185313203141,-0.3819451434121412
500,4,2.5,zigzag,HM,Agent,0.53099601,25.5569902,0.7376539099999999,25.67889885,-0.32872025087693746,-0.004758729957351349
500,4,2.5,zigzag,HM,Global,0.6277519699999999,25.591094480000002,0.7002118199999999,25.652223479999996,-0.10923775304453298,-0.002385834150874923
500,4,2.5,zigzag,HT1,Agent,1.15593515,26.112695789999997,0.7719783,25.818391150000004,0.40370850822139354,0.011334551543671571
500,4,2.5,zigzag,HT1,Global,1.27320854,26.305403150000004,0.9483545200000001,26.01787054,0.29456700430228233,0.010990730667988448
500,4,2.5,zigzag,HT2,Agent,0.93478825,26.01855704,0.53172402,25.823369330000002,0.564195437711177,0.007530145809719216
500,4,2.5,zigzag,HT2,Global,1.0337680999999999,26.140594179999997,0.71608336,25.932327049999998,0.36716917048870723,0.007999099554523308
500,8,1.5,random,HM,Agent,0.7578198399999999,47.825589120000004,0.9069164399999999,56.68493609,-0.17960463868475318,-0.16994766451611898
500,8,1.5,random,HM,Global,0.79775573,50.3311061,0.89922472,56.3198444,-0.11973052203085106,-0.11242365156298463
500,8,1.5,random,HT1,Agent,1.42370397,89.26033692000001,1.60144404,98.17671725,-0.11764384207244279,-0.0952118582499747
500,8,1.5,random,HT1,Global,1.5077148500000002,94.37424611,1.60752919,99.11410767,-0.06410317540241252,-0.04900356982643449
500,8,1.5,random,HT2,Agent,1.1343870200000001,71.57354705,1.26916671,79.10978565,-0.11226811670401746,-0.10011102841874929
500,8,1.5,random,HT2,Global,1.22841176,77.35068333,1.27880491,79.76819115,-0.04020389476568865,-0.030775406608050244
500,8,1.5,scurve,HM,Agent,1.37311929,9.39391109,1.05228983,9.24540902,0.26611642557668014,0.015934616854614267
500,8,1.5,scurve,HM,Global,1.43463661,9.39724471,1.26510678,9.31640225,0.1257550540088396,0.008640000858950768
500,8,1.5,scurve,HT1,Agent,1.4325513799999998,9.645731640000001,0.6586989,9.119845699999999,0.776945789621144,0.05606261531792078
500,8,1.5,scurve,HT1,Global,1.48086173,9.6727046,0.75042224,9.171796669999999,0.6797434125369134,0.0531747639280083
500,8,1.5,scurve,HT2,Agent,1.46795221,9.72447037,1.08321117,9.47497862,0.30393844000539244,0.025990932851529383
500,8,1.5,scurve,HT2,Global,1.496591,9.73976936,1.13254432,9.49774691,0.2787231427479944,0.025162834593171833
500,8,1.5,sharp,HM,Agent,0.7161220699999999,0.90236254,0.86301045,1.10929659,-0.1865761586765866,-0.20646502237190717
500,8,1.5,sharp,HM,Global,0.7892528,0.99723186,0.9069896300000001,1.12733332,-0.1390443416495456,-0.12262692836558123
500,8,1.5,sharp,HT1,Agent,0.49420559,0.6907983600000001,0.3395296,0.45926018,0.37539047446262874,0.4082310817851444
500,8,1.5,sharp,HT1,Global,0.5939706499999999,0.82575664,0.48176209,0.6653284100000001,0.20937950438375372,0.21601933703693688
500,8,1.5,sharp,HT2,Agent,0.64026889,0.89759153,0.50595409,0.66765137,0.23544229479851553,0.2959489623481932
500,8,1.5,sharp,HT2,Global,0.7315653799999999,1.02396398,0.58556741,0.8190240400000001,0.22260528568058544,0.22332319290788538
500,8,1.5,zigzag,HM,Agent,1.62318966,12.44324259,1.49722813,12.75459748,0.08077765409944838,-0.024714081569679792
500,8,1.5,zigzag,HM,Global,1.7431931299999999,12.49749119,1.71791451,12.794727499999999,0.014607502638993486,-0.023505252638818128
500,8,1.5,zigzag,HT1,Agent,1.2347088800000001,12.54178053,0.78306581,12.239441609999998,0.4553737555880752,0.02440185721819234
500,8,1.5,zigzag,HT1,Global,1.33091241,12.638176920000001,0.91866552,12.32280642,0.37069791328739743,0.02527042130829347
500,8,1.5,zigzag,HT2,Agent,1.59437227,12.74387019,1.21303224,12.50761029,0.2733568893036494,0.018713104335401996
500,8,1.5,zigzag,HT2,Global,1.6626564300000002,12.80912381,1.2923660799999999,12.515961420000002,0.2519418734750355,0.023152971314800444
500,8,2.0,random,HM,Agent,0.43398396,26.394700349999997,0.56783697,35.32736648,-0.26882677798173,-0.2914946722934738
500,8,2.0,random,HM,Global,0.46932279,29.15914052,0.55814625,34.821376380000004,-0.17333024150523402,-0.1774630299074496
500,8,2.0,random,HT1,Agent,1.2105966,75.99705850000001,1.42326537,87.15084757000001,-0.16184049207105666,-0.13694586174474233
500,8,2.0,random,HT1,Global,1.30377903,81.82762677,1.41486906,87.18886114000001,-0.08176999608712579,-0.06346166137194928
500,8,2.0,random,HT2,Agent,0.8574301200000001,54.04278424,1.03536027,63.942006410000005,-0.18856504907976804,-0.1682004891134968
500,8,2.0,random,HT2,Global,0.95951328,60.44471275,1.01638929,63.11576285,-0.0575855583064856,-0.043241437410428706
500,8,2.0,scurve,HM,Agent,0.65510134,8.92428003,0.69869827,9.08456058,-0.06442904830345557,-0.017800677535188686
500,8,2.0,scurve,HM,Global,0.71961251,8.971771350000001,0.7495476499999999,9.05748685,-0.04075700465553672,-0.009508560459057826
500,8,2.0,scurve,HT1,Agent,0.77546694,9.21277053,0.2421589,8.82945473,1.1638712288950825,0.042497361892996056
500,8,2.0,scurve,HT1,Global,0.84302976,9.251916529999999,0.32744497,8.883884759999999,0.9456822494475967,0.04059178818172889
500,8,2.0,scurve,HT2,Agent,0.57220249,9.06265281,0.28547423,8.86789747,0.6953411699067277,0.021724151939729843
500,8,2.0,scurve,HT2,Global,0.6160737199999999,9.08643612,0.35622813999999997,8.90707744,0.5477952634010111,0.01993658660748437
500,8,2.0,sharp,HM,Agent,0.39154869,0.47028534,0.48774438000000003,0.72381861,-0.21968158162666618,-0.431201205449069
500,8,2.0,sharp,HM,Global,0.43487925,0.5098014,0.46989834,0.53217041,-0.07744796708840024,-0.04294251948594779
500,8,2.0,sharp,HT1,Agent,0.45612657,0.70217315,0.47156447999999995,0.92487415,-0.033285510970907276,-0.2754776481684227
500,8,2.0,sharp,HT1,Global,0.43536312000000005,0.54737775,0.39143954999999997,0.50242609,0.10634934411343219,0.08569060454890022
500,8,2.0,sharp,HT2,Agent,0.34792473,0.46528516000000003,0.2399487,0.3390162,0.37156101278209525,0.3166025710906131
500,8,2.0,sharp,HT2,Global,0.43109124,0.59468075,0.35281185,0.4849946,0.20038484943135806,0.20388695007195837
500,8,2.0,zigzag,HM,Agent,0.7196962100000001,11.90648276,0.72988056,12.09433401,-0.014051711900648436,-0.015654057764464806
500,8,2.0,zigzag,HM,Global,0.7995401699999999,11.90940691,0.80724199,12.029178260000002,-0.009586712098241157,-0.010006635610867235
500,8,2.0,zigzag,HT1,Agent,0.68938997,12.16811941,0.3613881,11.95302302,0.6458546549819869,0.017835149583603563
500,8,2.0,zigzag,HT1,Global,0.8010456,12.27000939,0.50899448,12.06035803,0.45348070258892126,0.017234145748972023
500,8,2.0,zigzag,HT2,Agent,0.71610564,12.16908833,0.41479907,11.9975056,0.5460334636683513,0.014200231422193833
500,8,2.0,zigzag,HT2,Global,0.81026679,12.23706684,0.54331366,12.05614482,0.3996767679181475,0.01489513758359049
500,8,2.5,random,HM,Agent,0.24980920999999998,8.90445371,0.28938124000000004,14.85480108,-0.14704752181549735,-0.5117715496221296
500,8,2.5,random,HM,Global,0.2514193,12.77763485,0.28968412,16.49528983,-0.14166902464970565,-0.25537850999290757
500,8,2.5,random,HT1,Agent,1.0345543000000001,66.19226093,1.27398287,78.90535345,-0.2081774052685649,-0.17568552489891331
500,8,2.5,random,HT1,Global,1.13519324,72.46488415,1.25234659,78.25914961000001,-0.0982161714931413,-0.0769236625376689
500,8,2.5,random,HT2,Agent,0.6370649500000001,40.98684895,0.83069119,51.94348973,-0.26538650057761465,-0.23690513376060157
500,8,2.5,random,HT2,Global,0.73939084,47.405917689999995,0.7936006299999999,50.0275126,-0.07075369181840566,-0.05382603940599047
500,8,2.5,scurve,HM,Agent,0.44955222999999994,8.84208832,0.56439359,9.0255516,-0.22749981978613568,-0.020536537420314645
500,8,2.5,scurve,HM,Global,0.5034032700000001,8.8503918,0.5718287200000001,8.96681584,-0.1274479274705965,-0.013068905006187816
500,8,2.5,scurve,HT1,Agent,0.69252573,9.18665692,0.30520454999999996,8.885592410000001,0.8193631850498563,0.03332096183951764
500,8,2.5,scurve,HT1,Global,0.73587934,9.21799158,0.35491434,8.93048464,0.7291897004875602,0.03168651645522314
500,8,2.5,scurve,HT2,Agent,0.45092359000000004,8.99067368,0.21113441000000002,8.82256481,0.7588029567589274,0.018875159741468604
500,8,2.5,scurve,HT2,Global,0.4736309,9.0054564,0.26235077,8.85550613,0.5907459012349745,0.016791233158015374
500,8,2.5,sharp,HM,Agent,0.20409344000000001,0.70154944,0.32034672999999997,0.64278741,-0.4508260122555169,0.08747732712109411
500,8,2.5,sharp,HM,Global,0.27124077,0.59543803,0.32009938,0.62762558,-0.16562463345327497,-0.052646458904726266
500,8,2.5,sharp,HT1,Agent,0.6709232900000001,1.4828358,0.7476906200000001,1.7783839499999998,-0.10833447425992065,-0.1817487231455984
500,8,2.5,sharp,HT1,Global,0.45654839,0.7417333700000001,0.62953536,1.1830118299999999,-0.32128732686380396,-0.46682902496160095
500,8,2.5,sharp,HT2,Agent,0.39437616,1.04613175,0.23904318,1.19650799,0.5006609695852509,-0.1343079924203925
500,8,2.5,sharp,HT2,Global,0.35117956,0.5868015400000001,0.30004805,0.7160605800000001,0.15735503111411195,-0.1990781016511312
500,8,2.5,zigzag,HM,Agent,0.31829248,11.6750608,0.39214621,11.77354712,-0.2086640464444048,-0.008400234203001037
500,8,2.5,zigzag,HM,Global,0.38429027,11.66363611,0.41238203,11.699158950000001,-0.07055199850472726,-0.003040977527191188
500,8,2.5,zigzag,HT1,Agent,0.58247157,12.02177665,0.38327223,11.85284857,0.4185348573981532,0.01415150165771468
500,8,2.5,zigzag,HT1,Global,0.6552475099999999,12.120411650000001,0.46254021,11.958874940000001,0.34827954840607783,0.013417269049951072
500,8,2.5,zigzag,HT2,Agent,0.47226329,11.96846,0.26332268,11.8447992,0.5841564475812501,0.010385971155852596
500,8,2.5,zigzag,HT2,Global,0.53262551,12.02904636,0.35720947000000003,11.905827369999999,0.399496208932294,0.010296279809942206
500,12,1.5,random,HM,Agent,0.5845211,24.90849092,0.7604720399999999,31.823365439999996,-0.2631464662468189,-0.24499203609832865
500,12,1.5,random,HM,Global,0.61910611,26.378654219999998,0.75223088,31.55214603,-0.19476661846364465,-0.17908647581742473
500,12,1.5,random,HT1,Agent,1.27524787,54.1009447,1.4930234000000002,61.40325866999999,-0.1576626240167865,-0.1266112587389044
500,12,1.5,random,HT1,Global,1.3619510099999999,57.69034707,1.49345371,61.81067733,-0.09217312596760396,-0.06898625749897588
500,12,1.5,random,HT2,Agent,0.9618716,41.082381850000004,1.09575179,46.087421539999994,-0.13031500305782384,-0.11496069699615852
500,12,1.5,random,HT2,Global,1.05232206,44.89248411,1.10587417,46.5722336,-0.04963691813579492,-0.03673412907438662
500,12,1.5,scurve,HM,Agent,0.98502031,7.565887320000001,0.7877916500000001,7.43510725,0.22342860890505678,0.01743662833293611
500,12,1.5,scurve,HM,Global,1.02913277,7.58604021,0.9168452600000001,7.4996397,0.11553304358663723,0.011454764418003752
500,12,1.5,scurve,HT1,Agent,1.1119078199999999,7.82559634,0.52037691,7.36566213,0.7592791997526555,0.06057099499312336
500,12,1.5,scurve,HT1,Global,1.14417949,7.84278563,0.59659069,7.40826475,0.6512117896225201,0.05699784610745838
500,12,1.5,scurve,HT2,Agent,1.11771146,7.85807155,0.82062228,7.64619056,0.30897560403280655,0.027333668666015724
500,12,1.5,scurve,HT2,Global,1.12966213,7.864011799999999,0.85772774,7.66454171,0.27538713721276814,0.025692162770437506
500,12,1.5,sharp,HM,Agent,0.4897631,0.73328611,0.56420262,0.80497467,-0.14149163749255722,-0.09327485793471836
500,12,1.5,sharp,HM,Global,0.53903594,0.80857722,0.63583661,0.83946108,-0.16515938009799525,-0.037483929853335936
500,12,1.5,sharp,HT1,Agent,0.31413662,0.53024328,0.21775651,0.34819100999999997,0.366450474866827,0.42058471159149086
500,12,1.5,sharp,HT1,Global,0.38072942,0.63719503,0.30438635,0.50784194,0.2237911564304059,0.22690552082500695
500,12,1.5,sharp,HT2,Agent,0.41045901,0.6994962499999999,0.3324904,0.52373601,0.210665082571324,0.28937267345663
500,12,1.5,sharp,HT2,Global,0.46835796,0.79595901,0.37900128,0.64356083,0.21169329296172873,0.21253113706055646
500,12,1.5,zigzag,HM,Agent,1.10710848,8.59265034,1.0042641,8.80860706,0.09749660901799684,-0.02482209223761886
500,12,1.5,zigzag,HM,Global,1.18796498,8.63651924,1.15465383,8.82966955,0.02844115762674716,-0.022117954456511765
500,12,1.5,zigzag,HT1,Agent,0.78554277,8.6450965,0.53567367,8.447165640000001,0.382849754573686,0.023161323712786865
500,12,1.5,zigzag,HT1,Global,0.8569391000000001,8.71242277,0.62424217,8.51024476,0.31682846819957095,0.02347920814309865
500,12,1.5,zigzag,HT2,Agent,1.04344853,8.78653611,0.82860901,8.63590173,0.23053799756453644,0.017292428880965466
500,12,1.5,zigzag,HT2,Global,1.09707284,8.83292331,0.8817011499999999,8.64464413,0.21854769095098975,0.021546072058087413
500,12,2.0,random,HM,Agent,0.32195326,13.14692734,0.4773168,19.913540270000002,-0.3937740416522445,-0.41521184696754915
500,12,2.0,random,HM,Global,0.35096736,14.727510870000001,0.46064752,19.37329793,-0.2719399241545978,-0.2741784901178248
500,12,2.0,random,HT1,Agent,1.07729106,45.857198509999996,1.33708622,54.93092644,-0.2160431713400155,-0.18054432535386652
500,12,2.0,random,HT1,Global,1.16935758,49.70591391,1.31244746,54.31418929,-0.11543916311755864,-0.0886615875184714
500,12,2.0,random,HT2,Agent,0.716033,30.647401610000003,0.8879445,37.15447108,-0.21518298575492623,-0.19253623340236542
500,12,2.0,random,HT2,Global,0.80955876,34.62409966,0.865785,36.38795826,-0.06714725133987347,-0.04968794130755092
500,12,2.0,scurve,HM,Agent,0.45093057000000003,7.21407606,0.49073305,7.3092275099999995,-0.08458691272239026,-0.01310346657739094
500,12,2.0,scurve,HM,Global,0.49549565,7.22362882,0.52134661,7.2955092100000005,-0.050856524144385656,-0.009901548854665546
500,12,2.0,scurve,HT1,Agent,0.54966211,7.43933212,0.18442896,7.1194349599999995,1.0920393953014875,0.04395271327414807
500,12,2.0,scurve,HT1,Global,0.60045194,7.46851995,0.25110615,7.16246306,0.8718068469138447,0.041842922373307105
500,12,2.0,scurve,HT2,Agent,0.40761097999999996,7.306626240000001,0.21244338,7.14491052,0.6516377333581008,0.022381352689238968
500,12,2.0,scurve,HT2,Global,0.43988047,7.3232921399999995,0.26650422,7.17629039,0.5011129525380439,0.02027738199785927
500,12,2.0,sharp,HM,Agent,0.29160402,0.37911957,0.38646506,0.6102835799999999,-0.28164467685842054,-0.47607209093442976
500,12,2.0,sharp,HM,Global,0.30858322,0.40864731,0.37016242,0.44525796,-0.181950318435031,-0.08580133831654119
500,12,2.0,sharp,HT1,Agent,0.39033972,0.5316056100000001,0.40642698000000005,0.60605358,-0.0403868449765363,-0.13106651817163703
500,12,2.0,sharp,HT1,Global,0.29817052,0.41822257,0.28984212,0.37628788,0.028329176677643418,0.10565926619458728
500,12,2.0,sharp,HT2,Agent,0.23137988,0.35918496,0.15693858,0.25545305,0.38820634335868726,0.3407988293076246
500,12,2.0,sharp,HT2,Global,0.27477286,0.45393501,0.22239478,0.3655419,0.21149070185634622,0.2165731279123456
500,12,2.0,zigzag,HM,Agent,0.49142241999999997,8.201597060000001,0.4584443,8.34536338,0.06946528257213144,-0.017377202082355603
500,12,2.0,zigzag,HM,Global,0.5466176500000001,8.20818702,0.5410469,8.28866508,0.0102435970944832,-0.009756855180017234
500,12,2.0,zigzag,HT1,Agent,0.42796952,8.38956379,0.24447903,8.250607780000001,0.5599224397270478,0.016701659534670975
500,12,2.0,zigzag,HT1,Global,0.50933811,8.460711680000001,0.34250267,8.32691499,0.39683260599429937,0.015940254768676852
500,12,2.0,zigzag,HT2,Agent,0.44801588999999997,8.389531530000001,0.27984437,8.27748645,0.47059507332129774,0.013445328739577442
500,12,2.0,zigzag,HT2,Global,0.51713285,8.44067085,0.36562242,8.32052993,0.3466986431975765,0.014335843731901917
500,12,2.5,random,HM,Agent,0.18332128,4.35572902,0.23104963,7.81660485,-0.23139229398747732,-0.584758303189772
500,12,2.5,random,HM,Global,0.18459355,5.69702175,0.23427905,8.8121938,-0.238356545189789,-0.43619288314562416
500,12,2.5,random,HT1,Agent,0.91267731,38.8297593,1.19405221,48.61643875,-0.2687256410555072,-0.22477477468996454
500,12,2.5,random,HT1,Global,1.00814395,42.85422884,1.15180216,47.46967949,-0.13321684442142043,-0.10228685114128772
500,12,2.5,random,HT2,Agent,0.52701815,22.47116828,0.71090537,29.457338890000003,-0.2993043385359282,-0.27070999963001374
500,12,2.5,random,HT2,Global,0.61743593,26.307565519999997,0.66928967,27.9267872,-0.08064164991795765,-0.05972978273310158
500,12,2.5,scurve,HM,Agent,0.31269817,7.1265034300000005,0.3938689,7.24847593,-0.23077970061846018,-0.016970518601247965
500,12,2.5,scurve,HM,Global,0.34929996,7.1492366700000005,0.39799459,7.21076096,-0.13050737492919237,-0.00856889646385637
