pop,n,step_ratio,pattern,threshold_range,threshold_mode,R_agent,R_abs_agent,R_global,R_abs_global,R_log_ratio,R_abs_log_ratio
100,12,2.5,sharp,HM,latent,0.18308588,0.49592861,0.2146436,0.43553213999999996,-0.1590236458695892,0.12986339111511366
100,12,2.5,sharp,HT1,clamped,0.55616747,1.1789435400000001,0.55042717,0.90111779,0.010374804433819653,0.2687380297669801
100,12,2.5,sharp,HT1,latent,0.54579353,1.0812480100000001,0.44353303,0.71815131,0.20746847930749995,0.409190932774351
100,12,2.5,sharp,HT2,clamped,0.2297148,0.8569231700000001,0.256154,0.60458178,-0.10894028662631058,0.348811318372917
100,12,2.5,sharp,HT2,latent,0.38257367999999997,0.8149654099999999,0.32752367,0.56755976,0.15536093489451697,0.3617996228461539
100,12,2.5,zigzag,HM,clamped,0.25424673999999997,8.12541438,0.29834697,8.05819014,-0.1599519252384042,0.0083077446140222
100,12,2.5,zigzag,HM,latent,0.23811941,8.01730396,0.27941963000000003,8.03691299,-0.1599424315101612,-0.002442852219142323
100,12,2.5,zigzag,HT1,clamped,0.2770045,8.19859121,0.33272967000000003,8.27102476,-0.18329660694637237,-0.008796078445625488
100,12,2.5,zigzag,HT1,latent,0.38492486,8.30367497,0.43753667,8.38455983,-0.1281123730193652,-0.009693714686000247
100,12,2.5,zigzag,HT2,clamped,0.2079047,8.19059236,0.26457626,8.22895124,-0.2410497256921287,-0.0046723527423727425
100,12,2.5,zigzag,HT2,latent,0.32084586000000004,8.26158,0.36477714999999994,8.31401377,-0.1283257982895193,-0.00632664453800828
500,4,1.5,random,HM,clamped,1.21549414,151.62568692000002,1.21296897,151.4312083,0.0020796452700469026,0.0012834464403445505
500,4,1.5,random,HM,latent,1.115062,139.94107222,1.16049951,145.33506301,-0.03994051575314274,-0.037820434768660316
500,4,1.5,random,HT1,clamped,1.74313225,212.40078988000002,1.75773207,215.47999642,-0.008340742916832518,-0.014393073005001181
500,4,1.5,random,HT1,latent,1.6278001800000002,201.64713057,1.70468603,210.7297421,-0.04615142666134894,-0.0440571779038307
500,4,1.5,random,HT2,clamped,1.5432038,191.42019106,1.55723715,192.42679376,-0.009052548370163487,-0.005244824356013671
500,4,1.5,random,HT2,latent,1.4302463399999998,178.52828512,1.5227281300000002,188.98927758000002,-0.06265685328757739,-0.05694323234710018
500,4,1.5,scurve,HM,clamped,1.4824614600000001,11.57291426,1.73697226,11.63794504,-0.15843966214361083,-0.005603493547447041
500,4,1.5,scurve,HM,latent,2.22773973,11.92350204,2.29522525,11.95514491,-0.029843489376920388,-0.002650308335161095
500,4,1.5,scurve,HT1,clamped,0.96738352,11.46866417,1.0460378799999999,11.51504265,-0.07816983322700277,-0.00403577571818774
500,4,1.5,scurve,HT1,latent,2.0629318,12.06315485,2.13465017,12.10581528,-0.034174603563769064,-0.0035301855291417815
500,4,1.5,scurve,HT2,clamped,1.75504756,12.00517854,1.8059953100000001,12.0258206,-0.02861590182645877,-0.0017179531285065443
500,4,1.5,scurve,HT2,latent,2.7980996800000004,12.56176428,2.8332348,12.58186321,-0.01247859669739127,-0.001598729880082736
500,4,1.5,sharp,HM,clamped,1.51986782,2.0039599999999997,1.6112178499999998,2.10803896,-0.05836695106931519,-0.05063288953818805
500,4,1.5,sharp,HM,latent,1.36245562,1.2178239100000001,1.50796331,1.34830424,-0.10147126450334933,-0.10178209858827744
500,4,1.5,sharp,HT1,clamped,0.6919507899999999,0.75253049,0.99340758,1.0132523500000001,-0.3616261926322403,-0.29747907070079227
500,4,1.5,sharp,HT1,latent,1.0149698,1.02361898,1.21029363,1.22480274,-0.17600414123415647,-0.17943543492780598
500,4,1.5,sharp,HT2,clamped,1.00314263,1.06159717,1.19118628,1.1954267,-0.17181198226446714,-0.11872865453363982
500,4,1.5,sharp,HT2,latent,1.29158751,1.29356852,1.4808189200000001,1.4827053900000002,-0.1367231693941893,-0.136463691499201
500,4,1.5,zigzag,HM,clamped,2.51417808,27.687243830000003,2.7915139,27.84681169,-0.10463812217608773,-0.005746682738769533
500,4,1.5,zigzag,HM,latent,2.86484425,27.10704981,3.06864747,27.19924099,-0.06872291531733436,-0.003395233487829536
500,4,1.5,zigzag,HT1,clamped,1.4911058099999999,26.58979995,1.76850843,26.73314428,-0.17061849734410472,-0.005376472637355265
500,4,1.5,zigzag,HT1,latent,2.39628905,27.1940601,2.5458648,27.4601474,-0.06054908427745512,-0.009737197355752729
500,4,1.5,zigzag,HT2,clamped,2.31340709,27.08393066,2.46947926,27.07638133,-0.0652859338744033,0.0002787771994477782
500,4,1.5,zigzag,HT2,latent,3.03173054,27.918208789999998,3.10943765,28.08398123,-0.025308298106445994,-0.005920230052506222
500,4,2.0,random,HM,clamped,0.78212496,96.98528381,0.7862545799999999,97.58901323,-0.005266109941115064,-0.0062056640230991975
500,4,2.0,random,HM,latent,0.70039326,85.86575959,0.74610714,92.41848691999999,-0.0632272319015804,-0.07354189180186566
500,4,2.0,random,HT1,clamped,1.52775906,188.82602727000003,1.5508218,192.20792017,-0.014982988911657943,-0.017751603134565634
500,4,2.0,random,HT1,latent,1.39299576,174.36467023,1.48456422,185.70833797,-0.06366462364034188,-0.06302845556950798
500,4,2.0,random,HT2,clamped,1.2798144,158.79234139,1.27416138,158.44151758,0.004426846390716523,0.002211768656447207
500,4,2.0,random,HT2,latent,1.11909288,140.43261923,1.22538288,153.7111572,-0.09073492169733938,-0.09034744336607217
500,4,2.0,scurve,HM,clamped,1.08251165,11.27580583,1.1774006300000002,11.25842279,-0.08402520972786191,0.0015428123803269823
500,4,2.0,scurve,HM,latent,1.09185823,11.25421569,1.18510048,11.25149842,-0.08194652135403371,0.00024147378749444677
500,4,2.0,scurve,HT1,clamped,0.31815909000000003,11.02529857,0.40201935,11.07718713,-0.2339486810897425,-0.0046952778099808214
500,4,2.0,scurve,HT1,latent,1.11954778,11.4733586,1.19917102,11.524840099999999,-0.06870566548983477,-0.004477010279036424
500,4,2.0,scurve,HT2,clamped,0.3916545,11.10904574,0.46480998999999995,11.1474205,-0.17124862482417433,-0.00344841787678666
500,4,2.0,scurve,HT2,latent,1.24392532,11.559544579999999,1.30258568,11.59420402,-0.046079313311271554,-0.0029938535212539266
500,4,2.0,sharp,HM,clamped,0.76544082,1.0216094900000001,0.7885169999999999,0.75146086,-0.02970206293373931,0.30711546869019773
500,4,2.0,sharp,HM,latent,0.66771834,0.6768668800000001,0.77110146,0.69735606,-0.14395352232407205,-0.029821505431071333
500,4,2.0,sharp,HT1,clamped,0.6441465599999999,1.8773889499999998,0.74102994,0.7553958299999999,-0.14011475148588998,0.9103953440771103
500,4,2.0,sharp,HT1,latent,0.74967618,1.05193643,0.86120988,0.80404668,-0.13869688449337442,0.2687306365201111
500,4,2.0,sharp,HT2,clamped,0.48683424000000003,0.5458801600000001,0.7310757,0.72601707,-0.4065933156258416,-0.2851740624704965
500,4,2.0,sharp,HT2,latent,0.7024068,0.67966848,0.88277688,0.8756708500000001,-0.2285597612748216,-0.25338512844125893
500,4,2.0,zigzag,HM,clamped,1.2542070699999999,26.34204094,1.30659053,26.315891649999998,-0.04091753940910588,0.0009931757994781352
500,4,2.0,zigzag,HM,latent,1.2113133,26.009191129999998,1.3488733300000002,26.02354722,-0.10756453071298432,-0.0005518099112030566
500,4,2.0,zigzag,HT1,clamped,0.7049926499999999,26.027399730000003,0.9969412900000001,26.23330412,-0.3465045043419637,-0.007879934263083851
500,4,2.0,zigzag,HT1,latent,1.34123986,26.41168545,1.54002237,26.63422986,-0.1382024874717055,-0.008390682462830973
500,4,2.0,zigzag,HT2,clamped,0.8008413299999999,26.13732401,1.05529458,26.23640543,-0.2759123921252398,-0.0037836350117759158
500,4,2.0,zigzag,HT2,latent,1.3839930599999999,26.4320348,1.54361245,26.5744648,-0.10915257347778795,-0.005374070872959127
500,4,2.5,random,HM,clamped,0.42975228,46.99231098,0.43127592,49.91184822,-0.0035391212281944955,-0.060274421695253294
500,4,2.5,random,HM,latent,0.40615327,37.69178942,0.41453284,47.02270087,-0.020421598745345108,-0.2211881988715127
500,4,2.5,random,HT1,clamped,1.36005094,169.85581569000001,1.3862199000000002,174.05137345,-0.019058391262659305,-0.02440057117606499
500,4,2.5,random,HT1,latent,1.20327524,153.08538251,1.31064786,166.55184153000002,-0.08547435907902486,-0.0843108001401862
500,4,2.5,random,HT2,clamped,1.02614843,127.95932836,1.00423702,126.04948712,0.021584335795800987,0.015037881475695411
500,4,2.5,random,HT2,latent,0.8364004300000001,106.40430843,0.95561106,121.39840139,-0.1332435076025335,-0.13183164156589436
500,4,2.5,scurve,HM,clamped,1.02672285,11.18327689,0.9596155000000001,11.141960240000001,0.06759462642952328,0.003701344530324697
500,4,2.5,scurve,HM,latent,0.7411933999999999,11.06133725,0.82488189,11.034061939999999,-0.10697862255708919,0.0024688690726749783
500,4,2.5,scurve,HT1,clamped,0.54876115,11.07493321,0.58906775,11.11618655,-0.07087791941399706,-0.0037180086420678642
500,4,2.5,scurve,HT1,latent,1.0973165900000001,11.43538051,1.13984643,11.47484928,-0.03802580697720517,-0.003445518391410017
500,4,2.5,scurve,HT2,clamped,0.36189182000000003,11.00536988,0.40980130000000003,11.035989039999999,-0.12432708069366746,-0.0027783386502916617
500,4,2.5,scurve,HT2,latent,0.9482248799999999,11.354942309999998,0.98158384,11.38103118,-0.034575741029680314,-0.0022949429864352134
500,4,2.5,sharp,HM,clamped,0.37976835999999997,1.08252344,0.39926804,0.9945665499999999,-0.05007148289139747,0.08474309911750108
500,4,2.5,sharp,HM,latent,0.28273339,1.36410278,0.38073679,1.05606156,-0.29760392769505856,0.25595042944911517
500,4,2.5,sharp,HT1,clamped,0.7927245399999999,3.41966519,0.79616335,1.7933397300000002,-0.004328581507791796,0.645462996207686
500,4,2.5,sharp,HT1,latent,0.77201427,2.39893375,0.71180115,0.9216871999999999,0.08120444561274621,0.9565737432640012
500,4,2.5,sharp,HT2,clamped,0.43438905,2.22417888,0.5476553599999999,1.17667236,-0.2317056228750548,0.636697384016258
500,4,2.5,sharp,HT2,latent,0.56825858,1.7552365699999999,0.59766359,0.80311712,-0.050451475519999574,0.7818583681740694
500,4,2.5,zigzag,HM,clamped,0.7376539099999999,25.67889885,0.7002118199999999,25.652223479999996,0.052091868697092765,0.0010393449895688734
500,4,2.5,zigzag,HM,latent,0.53099601,25.5569902,0.6277519699999999,25.591094480000002,-0.1673906291353118,-0.0013335508169074939
500,4,2.5,zigzag,HT1,clamped,0.7719783,25.818391150000004,0.9483545200000001,26.01787054,-0.20577195777037371,-0.007696557128491961
500,4,2.5,zigzag,HT1,latent,1.15593515,26.112695789999997,1.27320854,26.305403150000004,-0.09663045385126261,-0.007352736252808843
500,4,2.5,zigzag,HT2,clamped,0.53172402,25.823369330000002,0.71608336,25.932327049999998,-0.29767198942389705,-0.004210469130481311
500,4,2.5,zigzag,HT2,latent,0.93478825,26.01855704,1.0337680999999999,26.140594179999997,-0.10064572220142724,-0.004679422875285444
500,8,1.5,random,HM,clamped,0.9069164399999999,56.68493609,0.89922472,56.3198444,0.00851734811218887,0.006461548948283516
500,8,1.5,random,HM,latent,0.7578198399999999,47.825589120000004,0.79775573,50.3311061,-0.05135676854171329,-0.05106246400485085
500,8,1.5,random,HT1,clamped,1.60144404,98.17671725,1.60752919,99.11410767,-0.0037925883812536336,-0.00950269709024939
500,8,1.5,random,HT1,latent,1.42370397,89.26033692000001,1.5077148500000002,94.37424611,-0.05733325505128391,-0.055710985513789606
500,8,1.5,random,HT2,clamped,1.26916671,79.10978565,1.27880491,79.76819115,-0.007565426471036322,-0.008288238336719113
500,8,1.5,random,HT2,latent,1.1343870200000001,71.57354705,1.22841176,77.35068333,-0.07962964840936522,-0.07762386014741812
500,8,1.5,scurve,HM,clamped,1.05228983,9.24540902,1.26510678,9.31640225,-0.18418794951066755,-0.007649423339123823
500,8,1.5,scurve,HM,latent,1.37311929,9.39391109,1.43463661,9.39724471,-0.043826577942826815,-0.0003548073434603187
500,8,1.5,scurve,HT1,clamped,0.6586989,9.119845699999999,0.75042224,9.171796669999999,-0.13036950909020567,-0.005680311109990314
500,8,1.5,scurve,HT1,latent,1.4325513799999998,9.645731640000001,1.48086173,9.6727046,-0.03316713200597501,-0.002792459720077777
500,8,1.5,scurve,HT2,clamped,1.08321117,9.47497862,1.13254432,9.49774691,-0.0445367771060385,-0.00240010860788196
500,8,1.5,scurve,HT2,latent,1.46795221,9.72447037,1.496591,9.73976936,-0.01932147984864058,-0.0015720103495245037
500,8,1.5,sharp,HM,clamped,0.86301045,1.10929659,0.9069896300000001,1.12733332,-0.049704216820714624,-0.01612883823384288
500,8,1.5,sharp,HM,latent,0.7161220699999999,0.90236254,0.7892528,0.99723186,-0.09723603384775559,-0.09996693224016888
500,8,1.5,sharp,HT1,clamped,0.3395296,0.45926018,0.48176209,0.6653284100000001,-0.34988927274578163,-0.3706638779508227
500,8,1.5,sharp,HT1,latent,0.49420559,0.6907983600000001,0.5939706499999999,0.82575664,-0.18387830266690677,-0.17845213320261508
500,8,1.5,sharp,HT2,clamped,0.50595409,0.66765137,0.58556741,0.8190240400000001,-0.14613537483020697,-0.20434730019042827
500,8,1.5,sharp,HT2,latent,0.64026889,0.89759153,0.7315653799999999,1.02396398,-0.13329836571227682,-0.13172153075012066
500,8,1.5,zigzag,HM,clamped,1.49722813,12.75459748,1.71791451,12.794727499999999,-0.13749557569685933,-0.0031413787278161812
500,8,1.5,zigzag,HM,latent,1.62318966,12.44324259,1.7431931299999999,12.49749119,-0.0713254242364046,-0.004350207658677834
500,8,1.5,zigzag,HT1,clamped,0.78306581,12.239441609999998,0.91866552,12.32280642,-0.15970535428867097,-0.00678807004995477
500,8,1.5,zigzag,HT1,latent,1.2347088800000001,12.54178053,1.33091241,12.638176920000001,-0.07502951198799318,-0.0076566341400557255
500,8,1.5,zigzag,HT2,clamped,1.21303224,12.50761029,1.2923660799999999,12.515961420000002,-0.06335150054030354,-0.0006674610968268062
500,8,1.5,zigzag,HT2,latent,1.59437227,12.74387019,1.6626564300000002,12.80912381,-0.041936484711689696,-0.005107328076225212
500,8,2.0,random,HM,clamped,0.56783697,35.32736648,0.55814625,34.821376380000004,0.017213328059660856,0.014426455984973923
500,8,2.0,random,HM,latent,0.43398396,26.394700349999997,0.46932279,29.15914052,-0.07828320841683513,-0.09960518640105034
500,8,2.0,random,HT1,clamped,1.42326537,87.15084757000001,1.41486906,87.18886114000001,0.005916798306958241,-0.0004360862007135512
500,8,2.0,random,HT1,latent,1.2105966,75.99705850000001,1.30377903,81.82762677,-0.07415369767697244,-0.07392028657350669
500,8,2.0,random,HT2,clamped,1.03536027,63.942006410000005,1.01638929,63.11576285,0.018493017887371663,0.01300597691499141
500,8,2.0,random,HT2,latent,0.8574301200000001,54.04278424,0.95951328,60.44471275,-0.11248647288591072,-0.11195307478807667
500,8,2.0,scurve,HM,clamped,0.69869827,9.08456058,0.7495476499999999,9.05748685,-0.07025090171051433,0.002984641088871229
500,8,2.0,scurve,HM,latent,0.65510134,8.92428003,0.71961251,8.971771350000001,-0.09392294535843324,-0.005307475987259644
500,8,2.0,scurve,HT1,clamped,0.2421589,8.82945473,0.32744497,8.883884759999999,-0.30172588817036916,-0.0061456735863930365
500,8,2.0,scurve,HT1,latent,0.77546694,9.21277053,0.84302976,9.251916529999999,-0.08353690872288337,-0.00424009987512583
500,8,2.0,scurve,HT2,clamped,0.28547423,8.86789747,0.35622813999999997,8.90707744,-0.22141960597154378,-0.00440844880532263
500,8,2.0,scurve,HT2,latent,0.57220249,9.06265281,0.6160737199999999,9.08643612,-0.0738736994658272,-0.0026208834730771504
500,8,2.0,sharp,HM,clamped,0.48774438000000003,0.72381861,0.46989834,0.53217041,0.037275083704574795,0.3075770647224639
500,8,2.0,sharp,HM,latent,0.39154869,0.47028534,0.43487925,0.5098014,-0.10495853083369121,-0.0806816212406572
500,8,2.0,sharp,HT1,clamped,0.47156447999999995,0.92487415,0.39143954999999997,0.50242609,0.18622475038177422,0.6102091296640594
500,8,2.0,sharp,HT1,latent,0.45612657,0.70217315,0.43536312000000005,0.54737775,0.046589895297434916,0.24904087694673652
500,8,2.0,sharp,HT2,clamped,0.2399487,0.3390162,0.35281185,0.4849946,-0.3855097615097274,-0.3580898630056027
500,8,2.0,sharp,HT2,latent,0.34792473,0.46528516000000003,0.43109124,0.59468075,-0.21433359815899022,-0.24537424198694802
500,8,2.0,zigzag,HM,clamped,0.72988056,12.09433401,0.80724199,12.029178260000002,-0.10074258269505536,0.005401859207580291
500,8,2.0,zigzag,HM,latent,0.7196962100000001,11.90648276,0.7995401699999999,11.90940691,-0.10520758249746263,-0.0002455629460172708
500,8,2.0,zigzag,HT1,clamped,0.3613881,11.95302302,0.50899448,12.06035803,-0.342484721586149,-0.008939659484390504
500,8,2.0,zigzag,HT1,latent,0.68938997,12.16811941,0.8010456,12.27000939,-0.15011076919308344,-0.008338655649758848
500,8,2.0,zigzag,HT2,clamped,0.41479907,11.9975056,0.54331366,12.05614482,-0.2698925615796944,-0.004875712014028873
500,8,2.0,zigzag,HT2,latent,0.71610564,12.16908833,0.81026679,12.23706684,-0.12353586582949065,-0.005570618175425615
500,8,2.5,random,HM,clamped,0.28938124000000004,14.85480108,0.28968412,16.49528983,-0.0010460996237823597,-0.10475175725780672
500,8,2.5,random,HM,latent,0.24980920999999998,8.90445371,0.2514193,12.77763485,-0.006424596789574152,-0.3611447968870288
500,8,2.5,random,HT1,clamped,1.27398287,78.90535345,1.25234659,78.25914961000001,0.017129047778409817,0.00822332611931286
500,8,2.5,random,HT1,latent,1.0345543000000001,66.19226093,1.13519324,72.46488415,-0.09283218599701391,-0.09053853624193159
500,8,2.5,random,HT2,clamped,0.83069119,51.94348973,0.7936006299999999,50.0275126,0.045677763454210346,0.03758328559917897
500,8,2.5,random,HT2,latent,0.6370649500000001,40.98684895,0.73939084,47.405917689999995,-0.14895504530499876,-0.1454958087554321
500,8,2.5,scurve,HM,clamped,0.56439359,9.0255516,0.5718287200000001,8.96681584,-0.013087643258395646,0.006528987232294398
500,8,2.5,scurve,HM,latent,0.44955222999999994,8.84208832,0.5034032700000001,8.8503918,-0.11313953557393487,-0.0009386451818324356
500,8,2.5,scurve,HT1,clamped,0.30520454999999996,8.885592410000001,0.35491434,8.93048464,-0.15089425702820294,-0.005039529733073122
500,8,2.5,scurve,HT1,latent,0.69252573,9.18665692,0.73587934,9.21799158,-0.060720772465906694,-0.0034050843487787802
500,8,2.5,scurve,HT2,clamped,0.21113441000000002,8.82256481,0.26235077,8.85550613,-0.21718748025225385,-0.0037268046088091786
500,8,2.5,scurve,HT2,latent,0.45092359000000004,8.99067368,0.4736309,9.0054564,-0.04913042472830094,-0.001642878025355878
500,8,2.5,sharp,HM,clamped,0.32034672999999997,0.64278741,0.32009938,0.62762558,0.00077243036825814,0.023870269012962776
500,8,2.5,sharp,HM,latent,0.20409344000000001,0.70154944,0.27124077,0.59543803,-0.28442894843398375,0.1639940550387833
500,8,2.5,sharp,HT1,clamped,0.7476906200000001,1.7783839499999998,0.62953536,1.1830118299999999,0.17200725931718203,0.4076414737146126
500,8,2.5,sharp,HT1,latent,0.6709232900000001,1.4828358,0.45654839,0.7417333700000001,0.3849601119210654,0.6927217755306152
500,8,2.5,sharp,HT2,clamped,0.23904318,1.19650799,0.30004805,0.7160605800000001,-0.22729842342873977,0.5133978128163528
500,8,2.5,sharp,HT2,latent,0.39437616,1.04613175,0.35117956,0.5868015400000001,0.1160075150423992,0.5781679220470913
500,8,2.5,zigzag,HM,clamped,0.39214621,11.77354712,0.41238203,11.699158950000001,-0.05031542205077527,0.006338290848678301
500,8,2.5,zigzag,HM,latent,0.31829248,11.6750608,0.38429027,11.66363611,-0.18842746999045298,0.0009790341728685358
500,8,2.5,zigzag,HT1,clamped,0.38327223,11.85284857,0.46254021,11.958874940000001,-0.18798797373025478,-0.00890545118874146
500,8,2.5,zigzag,HT1,latent,0.58247157,12.02177665,0.6552475099999999,12.120411650000001,-0.11773266473817946,-0.008171218580977985
500,8,2.5,zigzag,HT2,clamped,0.26332268,11.8447992,0.35720947000000003,11.905827369999999,-0.30494216013063125,-0.00513909004751148
500,8,2.5,zigzag,HT2,latent,0.47226329,11.96846,0.53262551,12.02904636,-0.12028192148167499,-0.0050493987016009805
500,12,1.5,random,HM,clamped,0.7604720399999999,31.823365439999996,0.75223088,31.55214603,0.010896047632443553,0.008559175602370279
500,12,1.5,random,HM,latent,0.5845211,24.90849092,0.61910611,26.378654219999998,-0.05748380015073067,-0.057346384678533646
500,12,1.5,random,HT1,clamped,1.4930234000000002,61.40325866999999,1.49345371,61.81067733,-0.0002881723094657973,-0.006613215324233671
500,12,1.5,random,HT1,latent,1.27524787,54.1009447,1.3619510099999999,57.69034707,-0.06577767035864816,-0.0642382165641622
500,12,1.5,random,HT2,clamped,1.09575179,46.087421539999994,1.10587417,46.5722336,-0.009195432384476019,-0.010464456906638504
500,12,1.5,random,HT2,latent,0.9618716,41.082381850000004,1.05232206,44.89248411,-0.08987351730650495,-0.08869102482841039
500,12,1.5,scurve,HM,clamped,0.7877916500000001,7.43510725,0.9168452600000001,7.4996397,-0.1517050607628963,-0.008641974563415863
500,12,1.5,scurve,HM,latent,0.98502031,7.565887320000001,1.02913277,7.58604021,-0.04380949544447681,-0.0026601106484836334
500,12,1.5,scurve,HT1,clamped,0.52037691,7.36566213,0.59659069,7.40826475,-0.1366778909249641,-0.0057672869822506965
500,12,1.5,scurve,HT1,latent,1.1119078199999999,7.82559634,1.14417949,7.84278563,-0.028610480794828756,-0.002194138096585603
500,12,1.5,scurve,HT2,clamped,0.82062228,7.64619056,0.85772774,7.66454171,-0.04422379927947749,-0.0023971627828270935
500,12,1.5,scurve,HT2,latent,1.11771146,7.85807155,1.12966213,7.864011799999999,-0.010635332459439172,-0.0007556568872488867
500,12,1.5,sharp,HM,clamped,0.56420262,0.80497467,0.63583661,0.83946108,-0.11952818551882757,-0.041949303428775765
500,12,1.5,sharp,HM,latent,0.4897631,0.73328611,0.53903594,0.80857722,-0.09586044291338955,-0.09774023151015826
500,12,1.5,sharp,HT1,clamped,0.21775651,0.34819100999999997,0.30438635,0.50784194,-0.3349202707131286,-0.37741904892589917
500,12,1.5,sharp,HT1,latent,0.31413662,0.53024328,0.38072942,0.63719503,-0.19226095227670756,-0.1837398581594153
500,12,1.5,sharp,HT2,clamped,0.3324904,0.52373601,0.37900128,0.64356083,-0.13092859488678202,-0.20602879282062747
500,12,1.5,sharp,HT2,latent,0.41045901,0.6994962499999999,0.46835796,0.79595901,-0.1319568052771868,-0.12918725642455414
500,12,1.5,zigzag,HM,clamped,1.0042641,8.80860706,1.15465383,8.82966955,-0.13954555027744614,-0.002388271879066111
500,12,1.5,zigzag,HM,latent,1.10710848,8.59265034,1.18796498,8.63651924,-0.0704900988861966,-0.005092409660173226
500,12,1.5,zigzag,HT1,clamped,0.53567367,8.447165640000001,0.62424217,8.51024476,-0.153013234994591,-0.007439745746934188
500,12,1.5,zigzag,HT1,latent,0.78554277,8.6450965,0.8569391000000001,8.71242277,-0.08699194862047589,-0.007757630177245954
500,12,1.5,zigzag,HT2,clamped,0.82860901,8.63590173,0.8817011499999999,8.64464413,-0.06210476304348878,-0.0010118199756748842
500,12,1.5,zigzag,HT2,latent,1.04344853,8.78653611,1.09707284,8.83292331,-0.05011445642994209,-0.005265463152796883
500,12,2.0,random,HM,clamped,0.4773168,19.913540270000002,0.46064752,19.37329793,0.03554726953760358,0.027504193324318738
500,12,2.0,random,HM,latent,0.32195326,13.14692734,0.35096736,14.727510870000001,-0.086286847960043,-0.11352916352540561
500,12,2.0,random,HT1,clamped,1.33708622,54.93092644,1.31244746,54.31418929,0.018599099493293924,0.011291007346572473
500,12,2.0,random,HT1,latent,1.07729106,45.857198509999996,1.16935758,49.70591391,-0.08200490872916293,-0.0805917304888227
500,12,2.0,random,HT2,clamped,0.8879445,37.15447108,0.865785,36.38795826,0.025272631198488292,0.020846213130472156
500,12,2.0,random,HT2,latent,0.716033,30.647401610000003,0.80955876,34.62409966,-0.12276310321656445,-0.1220020789643423
500,12,2.0,scurve,HM,clamped,0.49073305,7.3092275099999995,0.52134661,7.2955092100000005,-0.06051480527566906,0.0018786102478297938
500,12,2.0,scurve,HM,latent,0.45093057000000003,7.21407606,0.49549565,7.22362882,-0.09424519385367365,-0.0013233074748956084
500,12,2.0,scurve,HT1,clamped,0.18442896,7.1194349599999995,0.25110615,7.16246306,-0.30861140941478854,-0.006025561886268757
500,12,2.0,scurve,HT1,latent,0.54966211,7.43933212,0.60045194,7.46851995,-0.08837886102714582,-0.003915770985427871
500,12,2.0,scurve,HT2,clamped,0.21244338,7.14491052,0.26650422,7.17629039,-0.2267145725750154,-0.00438230291118087
500,12,2.0,scurve,HT2,latent,0.40761097999999996,7.306626240000001,0.43988047,7.3232921399999995,-0.07618979175495835,-0.00227833221980117
500,12,2.0,sharp,HM,clamped,0.38646506,0.6102835799999999,0.37016242,0.44525796,0.043099580615333345,0.3152699347807666
500,12,2.0,sharp,HM,latent,0.29160402,0.37911957,0.30858322,0.40864731,-0.05659477780805618,-0.07500081783712224
500,12,2.0,sharp,HT1,clamped,0.40642698000000005,0.60605358,0.28984212,0.37628788,0.3380679209155561,0.47661390926616265
500,12,2.0,sharp,HT1,latent,0.39033972,0.5316056100000001,0.29817052,0.41822257,0.26935189926137637,0.23988812489993844
500,12,2.0,sharp,HT2,clamped,0.15693858,0.25545305,0.22239478,0.3655419,-0.3485995722633973,-0.35834227468260016
500,12,2.0,sharp,HT2,latent,0.23137988,0.35918496,0.27477286,0.45393501,-0.1718839307610562,-0.23411657328732105
500,12,2.0,zigzag,HM,clamped,0.4584443,8.34536338,0.5410469,8.28866508,-0.1656671651815964,0.006817172366691595
500,12,2.0,zigzag,HM,latent,0.49142241999999997,8.201597060000001,0.5466176500000001,8.20818702,-0.10644547970394816,-0.0008031745356468123
500,12,2.0,zigzag,HT1,clamped,0.24447903,8.250607780000001,0.34250267,8.32691499,-0.3371499149267595,-0.00920617030666527
500,12,2.0,zigzag,HT1,latent,0.42796952,8.38956379,0.50933811,8.460711680000001,-0.17406008119401106,-0.008444765540671143
500,12,2.0,zigzag,HT2,clamped,0.27984437,8.27748645,0.36562242,8.32052993,-0.2673675343362818,-0.005186592844146182
500,12,2.0,zigzag,HT2,latent,0.44801588999999997,8.389531530000001,0.51713285,8.44067085,-0.14347110421256054,-0.0060771078364706
500,12,2.5,random,HM,clamped,0.23104963,7.81660485,0.23427905,8.8121938,-0.013880390306397811,-0.11988612355809371
500,12,2.5,random,HM,latent,0.18332128,4.35572902,0.18459355,5.69702175,-0.0069161391040859785,-0.26845154360224144
500,12,2.5,random,HT1,clamped,1.19405221,48.61643875,1.15180216,47.46967949,0.036024929568334786,0.02387053890181535
500,12,2.5,random,HT1,latent,0.91267731,38.8297593,1.00814395,42.85422884,-0.09948386706575217,-0.09861738464686144
500,12,2.5,random,HT2,clamped,0.71090537,29.457338890000003,0.66928967,27.9267872,0.060322370760012525,0.053356734447711725
500,12,2.5,random,HT2,latent,0.52701815,22.47116828,0.61743593,26.307565519999997,-0.15834031785795805,-0.15762348244920055
500,12,2.5,scurve,HM,clamped,0.3938689,7.24847593,0.39799459,7.21076096,-0.010420299416654226,0.005216742186244351
500,12,2.5,scurve,HM,latent,0.31269817,7.1265034300000005,0.34929996,7.1492366700000005,-0.11069262510592204,-0.003184879951147348
500,12,2.5,scurve,HT1,clamped,0.21326954,7.17455481,0.25826296,7.20807194,-0.19142147895402814,-0.004660788499461224
500,12,2.5,scurve,HT1,latent,0.48116505000000004,7.42044707,0.51780102,7.4417144099999994,-0.07338068664795719,-0.002861946365591997
