pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,run_method_id,config_label,R,R_abs
1000,8,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.90767411,10.97944318
1000,8,2.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.29905995,19.135903510000002
1000,8,2.5,scurve,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.51043352,9.06686791
1000,8,2.5,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.25522908,0.35632348999999996
1000,8,2.5,zigzag,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.53413921,12.02396326
1000,12,1.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.6914144299999999,29.58490926
1000,12,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.10730002,7.4471704
1000,12,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.45467348,0.73233462
1000,12,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.01607932,8.95294518
1000,12,2.0,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.40547592,17.72320484
1000,12,2.0,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.58063415,7.22951397
1000,12,2.0,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.32976388,0.52944589
1000,12,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.61933788,7.54642017
1000,12,2.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.21663303,9.35486423
1000,12,2.5,scurve,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.35437140999999994,7.30667805
1000,12,2.5,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.17401352,0.29367319999999997
1000,12,2.5,zigzag,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.36578547,8.28752271
